#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2021-02-06-20-23-41
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1612643016.386888	CN8q1XaK4fvMsQrQa	192.168.178.124	45733	192.168.178.1	53	udp	dns	0.002663	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643016.387329	C21CN134LKztwoyyX1	192.168.178.124	39670	192.168.178.1	53	udp	dns	0.003663	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643016.391188	C1TIOG3znnYrcI9NDc	192.168.178.124	33388	192.168.178.1	53	udp	dns	0.002462	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643016.704359	CFayxT2oOzRA7CyPIl	2001:16b8:407e:7e00:4956:3c56:9e87:9190	57977	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.009707	97	170	SF	F	F	0	Dd	2	193	2	266	-
1612643016.704789	CJqMQP2M9g3h5sG8Dc	2001:16b8:407e:7e00:4956:3c56:9e87:9190	52894	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.010294	97	170	SF	F	F	0	Dd	2	193	2	266	-
1612643016.705169	CuQJPW1dw3KioJCyol	2001:16b8:407e:7e00:4956:3c56:9e87:9190	48588	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.010463	87	160	SF	F	F	0	Dd	2	183	2	256	-
1612643016.705502	C20MQA2u9oIKkpSm77	2001:16b8:407e:7e00:4956:3c56:9e87:9190	47371	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.010705	87	160	SF	F	F	0	Dd	2	183	2	256	-
1612643016.705813	CSacYb4Ffe5OKLP6D	2001:16b8:407e:7e00:4956:3c56:9e87:9190	39622	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.010900	93	166	SF	F	F	0	Dd	2	189	2	262	-
1612643016.706059	CO4zVa1Gw1PLLFwzKd	2001:16b8:407e:7e00:4956:3c56:9e87:9190	39513	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.011190	93	166	SF	F	F	0	Dd	2	189	2	262	-
1612643016.756382	Cp18tb28TZZXxKuRij	2001:16b8:407e:7e00:4956:3c56:9e87:9190	42507	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.001837	58	119	SF	F	F	0	Dd	1	106	1	167	-
1612643016.758925	CPLCbN2Br0AqbtNTtk	2001:16b8:407e:7e00:4956:3c56:9e87:9190	46491	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.005237	125	198	SF	F	F	0	Dd	2	221	2	294	-
1612643016.958464	Chg8J04EjdK76F6qu2	192.168.178.124	33275	192.168.178.1	53	udp	dns	0.015965	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643016.974742	CxNuLCwHnFj3mBdP4	192.168.178.124	39441	192.168.178.1	53	udp	dns	0.007757	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643017.388921	CNSG8o4OugaZeEC2hg	192.168.178.124	56165	192.168.178.1	53	udp	dns	0.004670	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643017.389992	CfR2Zq1UeUnbjNakbi	192.168.178.124	59973	192.168.178.1	53	udp	dns	0.004977	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643017.393729	Csm4I8w4xIEvF0PO1	192.168.178.124	40684	192.168.178.1	53	udp	dns	0.002599	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643017.394113	CcKUtq4QPd2Sxp9OK2	192.168.178.124	39507	192.168.178.1	53	udp	dns	0.003627	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643017.395104	CZdWH04orPV4ovC2Di	192.168.178.124	39227	192.168.178.1	53	udp	dns	0.004026	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643017.397871	CzjiRj3rlHsriiLBsf	192.168.178.124	58679	192.168.178.1	53	udp	dns	0.002632	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643017.983375	CLOQly1d5n8QqcYPO2	192.168.178.124	54778	192.168.178.1	53	udp	dns	0.006767	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643017.990388	CLtnzk1nxxvGTlXk6d	192.168.178.124	50682	192.168.178.1	53	udp	dns	0.003858	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643018.396844	C2E3Yi3jIBJ2DUCo2	192.168.178.124	46270	192.168.178.1	53	udp	dns	0.026797	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643018.399683	CXs05M3tCWCbYICmmh	192.168.178.124	34865	192.168.178.1	53	udp	dns	0.025261	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643018.400870	C45U1m17qHz3UI7F6a	192.168.178.124	58433	192.168.178.1	53	udp	dns	0.025417	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643018.423953	CYs2Sd4YGHJBZnyWO9	192.168.178.124	55263	192.168.178.1	53	udp	dns	0.006379	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643018.425242	CoknP82eYNPkbWA9Z7	192.168.178.124	49144	192.168.178.1	53	udp	dns	0.006524	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643018.426500	CM2BVCcqKiX66Wzok	192.168.178.124	47012	192.168.178.1	53	udp	dns	0.007031	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643018.993839	CELhHi1JRaqu8QFCdi	192.168.178.124	48409	192.168.178.1	53	udp	dns	0.007176	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643019.001149	CPI7QV1qutMcHevmWb	192.168.178.124	34529	192.168.178.1	53	udp	dns	0.005006	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643019.429876	CG4Lmj2bXj4vf9Pccg	192.168.178.124	41296	192.168.178.1	53	udp	dns	0.005937	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643019.431188	CQpbHy36cQ0iL4HRN	192.168.178.124	54654	192.168.178.1	53	udp	dns	0.004626	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643019.433835	CHHfsE2e8lrqefUve6	192.168.178.124	58413	192.168.178.1	53	udp	dns	0.003999	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643019.435934	CetrTq3aQDqMYgCHz4	192.168.178.124	36363	192.168.178.1	53	udp	dns	0.005835	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643019.435942	CYdR3d2tmYzAaQ9zch	192.168.178.124	45857	192.168.178.1	53	udp	dns	0.005827	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643019.437888	CIHag84J9KO5kfis7c	192.168.178.124	52285	192.168.178.1	53	udp	dns	0.005591	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643020.005684	CH8YBO3J5gKaqobGw2	192.168.178.124	43018	192.168.178.1	53	udp	dns	0.004045	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643020.009920	CGc5M9ObA6BAJcq82	192.168.178.124	49880	192.168.178.1	53	udp	dns	0.003525	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643020.442179	Cozel5FzfdrTUpE89	192.168.178.124	53983	192.168.178.1	53	udp	dns	0.006261	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643020.442203	CnUuK22yMYnKVC78V1	192.168.178.124	41579	192.168.178.1	53	udp	dns	0.006237	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643020.443841	CAJg6l4clg5pjIbGlj	192.168.178.124	58893	192.168.178.1	53	udp	dns	0.009720	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643020.448611	CFzoUH1Jg6rcsbxJL9	192.168.178.124	44446	192.168.178.1	53	udp	dns	0.006385	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643020.448630	CpoQc537195Gh0GRda	192.168.178.124	41851	192.168.178.1	53	udp	dns	0.006366	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643020.453664	Cucatj4pvdL2fZjLDb	192.168.178.124	59586	192.168.178.1	53	udp	dns	0.005640	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643021.014247	Cro1WB3RUgUtogeEk	192.168.178.124	55906	192.168.178.1	53	udp	dns	0.004299	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643021.018825	CDTIgs3xZDNP38kJRk	192.168.178.124	54650	192.168.178.1	53	udp	dns	0.003729	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643021.345339	CE5fXq3UASPDfLsrz3	2001:16b8:407e:7e00:4956:3c56:9e87:9190	38153	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.004290	103	212	SF	F	F	0	Dd	2	199	2	308	-
1612643021.353226	CGqLry1dHqPUAFxXV2	2001:16b8:407e:7e00:4956:3c56:9e87:9190	58174	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.028937	93	222	SF	F	F	0	Dd	2	189	2	318	-
1612643021.384312	CohBO31F52XIt40uj7	2001:16b8:407e:7e00:4956:3c56:9e87:9190	35404	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.030016	99	228	SF	F	F	0	Dd	2	195	2	324	-
1612643021.419528	COVhn84oXhlFn9Mdn3	2001:16b8:407e:7e00:4956:3c56:9e87:9190	40512	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.030730	93	222	SF	F	F	0	Dd	2	189	2	318	-
1612643021.452289	CYDo3M1ETbd5lymAe3	2001:16b8:407e:7e00:4956:3c56:9e87:9190	53418	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.033613	97	226	SF	F	F	0	Dd	2	193	2	322	-
1612643021.455489	CWKT8q2zxHggyRilec	192.168.178.124	55136	192.168.178.1	53	udp	dns	0.004101	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643021.455498	CSmKDD34VkzvHenWvk	192.168.178.124	50242	192.168.178.1	53	udp	dns	0.004092	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643021.459680	C9e1dz2G1dbLVK3p2e	192.168.178.124	41156	192.168.178.1	53	udp	dns	0.008528	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643021.459694	CR8e9t2oq5O1ogGH45	192.168.178.124	56750	192.168.178.1	53	udp	dns	0.009971	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643021.459715	ClUaBn1q5bLQSqyPw3	192.168.178.124	53844	192.168.178.1	53	udp	dns	0.011340	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643021.471154	C8FiNhvmkR5vTMiX5	192.168.178.124	45244	192.168.178.1	53	udp	dns	0.002731	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643021.488202	C1QaJ43ymn7rYh0mUd	2001:16b8:407e:7e00:4956:3c56:9e87:9190	55806	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.028113	93	222	SF	F	F	0	Dd	2	189	2	318	-
1612643021.519340	CP6iam1c48UGNGyDTi	2001:16b8:407e:7e00:4956:3c56:9e87:9190	41793	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.028770	93	222	SF	F	F	0	Dd	2	189	2	318	-
1612643021.555842	ClFyk21zHXyaXxX9lb	2001:16b8:407e:7e00:4956:3c56:9e87:9190	32970	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.003565	191	300	SF	F	F	0	Dd	2	287	2	396	-
1612643021.566003	CDufi73zvfdwijFtp9	2001:16b8:407e:7e00:4956:3c56:9e87:9190	49714	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.003337	191	300	SF	F	F	0	Dd	2	287	2	396	-
1612643021.572603	C07QL84ZsAYU7b3tI2	2001:16b8:407e:7e00:4956:3c56:9e87:9190	43127	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.029707	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.605565	CZCOEF1t3d3gUmeeKd	2001:16b8:407e:7e00:4956:3c56:9e87:9190	55422	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.027611	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.640281	CAdUO34n3egM3C6z2h	2001:16b8:407e:7e00:4956:3c56:9e87:9190	48505	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.027560	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.671193	C1zMOC4WHZlpFnDMP7	2001:16b8:407e:7e00:4956:3c56:9e87:9190	53880	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.030792	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.708729	CN4mMa4gPcbPacB8F2	2001:16b8:407e:7e00:4956:3c56:9e87:9190	53049	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.029507	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.744780	CeE2nLKDMi9iNvlv8	2001:16b8:407e:7e00:4956:3c56:9e87:9190	52391	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.040610	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.789617	CD2Tey3VMle7hidF61	2001:16b8:407e:7e00:4956:3c56:9e87:9190	46598	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.033246	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.824918	CtrYHi1JLZ5MJ03Y05	2001:16b8:407e:7e00:4956:3c56:9e87:9190	39953	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.037650	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.867869	CyBU7N2FXz5DPDC3Mh	2001:16b8:407e:7e00:4956:3c56:9e87:9190	55392	fd00::ca0e:14ff:fede:d33d	53	udp	dns	0.030275	191	320	SF	F	F	0	Dd	2	287	2	416	-
1612643021.989535	CE4m663I8AI8HxwDU9	192.168.178.124	35676	192.168.178.1	53	udp	dns	0.002957	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643021.992690	C3XTb11uOCxcRhJ3a5	192.168.178.124	42909	192.168.178.1	53	udp	dns	0.002528	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643022.023006	CtBEN44S7PnD1vNGT6	192.168.178.124	58563	192.168.178.1	53	udp	dns	0.002537	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643022.025668	Cq5WDf2nkuTW98NVec	192.168.178.124	34512	192.168.178.1	53	udp	dns	0.002672	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643022.468582	CyjM5DCqOe2b8dSgl	192.168.178.124	57254	192.168.178.1	53	udp	dns	0.004129	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643022.469997	CXB5eu37oND7nocuei	192.168.178.124	53615	192.168.178.1	53	udp	dns	0.004224	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643022.472793	CQE80o2FqeVyRnpK0i	192.168.178.124	45288	192.168.178.1	53	udp	dns	0.003875	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643022.474144	CctMis4q4OMH9LV9rd	192.168.178.124	39174	192.168.178.1	53	udp	dns	0.004061	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643022.474279	CpeOjH3x7q6Rq5eAd1	192.168.178.124	55351	192.168.178.1	53	udp	dns	0.005416	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643022.478263	CClib31C7WHnaUcTWb	192.168.178.124	38841	192.168.178.1	53	udp	dns	0.002825	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643022.995593	CZEBqb3p7yIG7Pqz23	192.168.178.124	34127	192.168.178.1	53	udp	dns	0.003872	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643022.999609	CmPjR742MFdbbIfuI6	192.168.178.124	53353	192.168.178.1	53	udp	dns	0.004390	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643023.028686	CoHwJj4zVoNJCPTti4	192.168.178.124	54718	192.168.178.1	53	udp	dns	0.002590	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643023.031388	C4h5b928qKFGLYnNs3	192.168.178.124	36616	192.168.178.1	53	udp	dns	0.003904	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643023.346936	C1yGy21TUKnbVrWWMe	192.168.178.124	33677	192.168.178.1	53	udp	dns	0.004383	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643023.351430	CSPIBq4aeNrsjEMFle	192.168.178.124	60159	192.168.178.1	53	udp	dns	0.002679	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643023.476951	Cv9oGS3UFWaiMrA8ml	192.168.178.124	60730	192.168.178.1	53	udp	dns	0.003833	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643023.480111	CEB7Sy15pHY5Xcxdqh	192.168.178.124	35146	192.168.178.1	53	udp	dns	0.002500	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643023.480855	CZvadj4e0NaX7G2y1j	192.168.178.124	37512	192.168.178.1	53	udp	dns	0.003199	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643023.481286	ClEyFs2R8VcBuJK0a1	192.168.178.124	34486	192.168.178.1	53	udp	dns	0.004181	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643023.482673	CFhTT34g5ADdNbm8ek	192.168.178.124	47974	192.168.178.1	53	udp	dns	0.004548	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643023.485538	CtL7me47RcQbCHu7Bi	192.168.178.124	42231	192.168.178.1	53	udp	dns	0.003151	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643024.004387	CWJF574s3E2YVAzeif	192.168.178.124	35272	192.168.178.1	53	udp	dns	0.266150	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643024.035613	CTnWqr4Wv3xWw1OfZd	192.168.178.124	41384	192.168.178.1	53	udp	dns	0.234924	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643024.270689	CNnRcc1aYAF2KcpxF7	192.168.178.124	35862	192.168.178.1	53	udp	dns	0.010844	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643024.270702	Cgslyi2OkV20lf0tKk	192.168.178.124	35734	192.168.178.1	53	udp	dns	0.012176	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643024.354417	C6LwBf4isE1hwR24Qj	192.168.178.124	33439	192.168.178.1	53	udp	dns	0.002574	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643024.357088	CqaZ8B1xUoWaIzqly8	192.168.178.124	36446	192.168.178.1	53	udp	dns	0.002766	70	220	SF	T	T	0	Dd	2	126	2	276	-
1612643024.484358	C56wxX2ua2nZStgNhi	192.168.178.124	45250	192.168.178.1	53	udp	dns	0.004039	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643024.487467	CKv8ww3x5Ol554Pe19	192.168.178.124	34754	192.168.178.1	53	udp	dns	0.002412	90	174	SF	T	T	0	Dd	2	146	2	230	-
1612643024.488502	CAUPaj18y0H26g85A5	192.168.178.124	52850	192.168.178.1	53	udp	dns	0.015216	70	220	SF	T	T	0	Dd	2	126	2	276	-
