"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2018","1,461.64","1,454.20","1,469.00","1,390.31","9.72M","-0.63%"
"Dec 26, 2018","1,470.90","1,368.89","1,473.16","1,363.01","10.41M","9.45%"
"Dec 24, 2018","1,343.96","1,346.00","1,396.03","1,307.00","7.22M","-2.43%"
"Dec 21, 2018","1,377.45","1,464.99","1,480.00","1,363.96","13.64M","-5.71%"
"Dec 20, 2018","1,460.83","1,484.00","1,509.50","1,432.69","9.99M","-2.29%"
"Dec 19, 2018","1,495.08","1,543.05","1,584.53","1,483.18","8.79M","-3.64%"
"Dec 18, 2018","1,551.48","1,540.00","1,567.55","1,523.01","6.52M","2.01%"
"Dec 17, 2018","1,520.91","1,566.00","1,576.13","1,505.01","8.83M","-4.46%"
"Dec 14, 2018","1,591.91","1,638.00","1,642.57","1,585.00","6.37M","-4.01%"
"Dec 13, 2018","1,658.38","1,680.00","1,692.12","1,641.50","5.27M","-0.31%"
"Dec 12, 2018","1,663.54","1,669.00","1,704.99","1,660.27","6.60M","1.24%"
"Dec 11, 2018","1,643.24","1,678.00","1,679.47","1,619.60","6.24M","0.13%"
"Dec 10, 2018","1,641.03","1,623.84","1,657.99","1,590.87","7.49M","0.73%"
"Dec 07, 2018","1,629.13","1,705.07","1,718.93","1,625.46","7.58M","-4.12%"
"Dec 06, 2018","1,699.19","1,614.87","1,701.05","1,609.85","8.79M","1.85%"
"Dec 04, 2018","1,668.40","1,756.00","1,770.34","1,665.00","8.69M","-5.87%"
"Dec 03, 2018","1,772.36","1,769.46","1,778.34","1,730.00","6.86M","4.86%"
"Nov 30, 2018","1,690.17","1,679.50","1,696.00","1,666.50","5.76M","0.99%"
"Nov 29, 2018","1,673.57","1,674.99","1,689.99","1,652.33","6.61M","-0.25%"
"Nov 28, 2018","1,677.75","1,613.92","1,681.45","1,601.21","8.46M","6.09%"
"Nov 27, 2018","1,581.42","1,575.99","1,597.65","1,558.01","5.78M","0.01%"
"Nov 26, 2018","1,581.33","1,539.00","1,584.81","1,524.22","6.26M","5.28%"
"Nov 23, 2018","1,502.06","1,517.00","1,536.20","1,501.81","2.71M","-0.97%"
"Nov 21, 2018","1,516.73","1,542.99","1,550.00","1,515.00","5.72M","1.42%"
"Nov 20, 2018","1,495.46","1,437.50","1,534.75","1,420.00","10.88M","-1.11%"
"Nov 19, 2018","1,512.29","1,577.01","1,581.19","1,503.36","7.79M","-5.09%"
"Nov 16, 2018","1,593.41","1,587.50","1,614.48","1,573.12","6.07M","-1.61%"
"Nov 15, 2018","1,619.44","1,581.01","1,624.82","1,546.51","8.43M","1.28%"
"Nov 14, 2018","1,599.01","1,656.32","1,673.00","1,597.07","6.49M","-1.97%"
"Nov 13, 2018","1,631.17","1,649.29","1,677.06","1,613.75","5.93M","-0.35%"
"Nov 12, 2018","1,636.85","1,698.24","1,708.55","1,630.01","6.81M","-4.41%"
"Nov 09, 2018","1,712.43","1,732.50","1,743.92","1,701.87","5.90M","-2.42%"
"Nov 08, 2018","1,754.91","1,755.00","1,784.00","1,725.11","6.53M","-0.03%"
"Nov 07, 2018","1,755.49","1,673.00","1,759.23","1,664.08","8.19M","6.86%"
"Nov 06, 2018","1,642.81","1,618.35","1,665.00","1,614.55","4.26M","0.92%"
"Nov 05, 2018","1,627.80","1,657.57","1,658.09","1,596.36","5.62M","-2.27%"
"Nov 02, 2018","1,665.53","1,678.59","1,697.44","1,651.83","6.96M","0.00%"
"Nov 01, 2018","1,665.53","1,623.53","1,670.45","1,598.44","8.14M","4.23%"
"Oct 31, 2018","1,598.01","1,569.99","1,623.91","1,565.09","9.39M","4.42%"
"Oct 30, 2018","1,530.42","1,486.16","1,540.99","1,476.36","12.46M","-0.55%"
"Oct 29, 2018","1,538.88","1,660.00","1,665.74","1,495.00","13.87M","-6.33%"
"Oct 26, 2018","1,642.81","1,649.59","1,698.46","1,603.00","14.96M","-7.82%"
"Oct 25, 2018","1,782.17","1,703.34","1,794.81","1,692.01","10.29M","7.09%"
"Oct 24, 2018","1,664.20","1,773.70","1,777.71","1,656.56","6.93M","-5.91%"
"Oct 23, 2018","1,768.70","1,742.24","1,776.34","1,714.00","6.72M","-1.15%"
"Oct 22, 2018","1,789.30","1,784.00","1,809.50","1,756.00","4.50M","1.43%"
"Oct 19, 2018","1,764.03","1,785.16","1,809.10","1,753.00","5.91M","-0.38%"
"Oct 18, 2018","1,770.72","1,821.49","1,830.15","1,767.87","5.87M","-3.33%"
"Oct 17, 2018","1,831.73","1,842.79","1,845.00","1,807.00","5.30M","0.65%"
"Oct 16, 2018","1,819.96","1,783.50","1,823.88","1,761.55","5.86M","3.35%"
"Oct 15, 2018","1,760.95","1,795.00","1,795.05","1,734.23","6.44M","-1.55%"
"Oct 12, 2018","1,788.61","1,808.00","1,808.95","1,742.53","9.44M","4.03%"
"Oct 11, 2018","1,719.36","1,724.00","1,755.40","1,685.10","13.94M","-2.04%"
"Oct 10, 2018","1,755.25","1,857.89","1,858.56","1,754.41","10.99M","-6.15%"
"Oct 09, 2018","1,870.32","1,859.99","1,896.68","1,852.32","4.77M","0.32%"
"Oct 08, 2018","1,864.42","1,874.00","1,902.00","1,830.66","7.39M","-1.34%"
"Oct 05, 2018","1,889.65","1,917.99","1,929.08","1,862.83","6.82M","-1.04%"
"Oct 04, 2018","1,909.42","1,949.00","1,956.00","1,896.57","7.26M","-2.22%"
"Oct 03, 2018","1,952.76","1,981.70","1,989.70","1,949.81","5.25M","-0.94%"
"Oct 02, 2018","1,971.31","1,999.99","2,013.39","1,965.77","5.40M","-1.65%"
"Oct 01, 2018","2,004.36","2,021.99","2,033.19","2,003.60","3.47M","0.07%"
"Sep 28, 2018","2,003.00","2,004.41","2,026.52","1,996.46","4.09M","-0.50%"
"Sep 27, 2018","2,012.98","1,993.24","2,016.16","1,988.58","4.33M","1.93%"
"Sep 26, 2018","1,974.85","1,968.50","1,995.25","1,961.52","4.31M","0.02%"
"Sep 25, 2018","1,974.55","1,942.90","1,975.91","1,938.85","4.54M","2.08%"
"Sep 24, 2018","1,934.36","1,903.79","1,936.88","1,865.00","4.21M","1.01%"
"Sep 21, 2018","1,915.01","1,954.22","1,957.31","1,910.50","6.86M","-1.51%"
"Sep 20, 2018","1,944.30","1,938.58","1,955.00","1,932.25","3.15M","0.93%"
"Sep 19, 2018","1,926.42","1,940.50","1,940.83","1,904.90","4.06M","-0.75%"
"Sep 18, 2018","1,941.05","1,918.65","1,958.20","1,915.44","4.27M","1.73%"
"Sep 17, 2018","1,908.03","1,954.73","1,956.82","1,887.41","7.05M","-3.16%"
"Sep 14, 2018","1,970.19","1,992.93","1,993.65","1,959.22","3.64M","-0.99%"
"Sep 13, 2018","1,989.87","2,000.00","2,008.76","1,982.03","3.62M","-0.01%"
"Sep 12, 2018","1,990.00","1,994.00","2,000.00","1,962.44","4.41M","0.14%"
"Sep 11, 2018","1,987.15","1,928.27","1,988.88","1,917.00","5.03M","2.48%"
"Sep 10, 2018","1,939.01","1,971.00","1,973.04","1,931.52","4.54M","-0.67%"
"Sep 07, 2018","1,952.07","1,938.71","1,975.20","1,937.35","4.89M","-0.32%"
"Sep 06, 2018","1,958.31","2,006.51","2,007.50","1,935.21","7.49M","-1.83%"
"Sep 05, 2018","1,994.82","2,038.11","2,040.38","1,989.89","8.22M","-2.19%"
"Sep 04, 2018","2,039.51","2,026.50","2,050.50","2,013.00","5.72M","1.33%"
"Aug 31, 2018","2,012.71","2,007.00","2,022.38","2,004.74","4.20M","0.52%"
"Aug 30, 2018","2,002.38","1,997.42","2,025.57","1,986.90","7.28M","0.21%"
"Aug 29, 2018","1,998.10","1,953.45","1,998.69","1,948.94","6.53M","3.38%"
"Aug 28, 2018","1,932.82","1,937.73","1,941.78","1,928.82","3.10M","0.27%"
"Aug 27, 2018","1,927.68","1,915.00","1,927.70","1,909.28","3.57M","1.17%"
"Aug 24, 2018","1,905.39","1,910.51","1,916.01","1,902.54","2.80M","0.13%"
"Aug 23, 2018","1,902.90","1,907.17","1,919.50","1,900.76","3.56M","-0.10%"
"Aug 22, 2018","1,904.90","1,876.64","1,905.80","1,876.64","3.08M","1.14%"
"Aug 21, 2018","1,883.42","1,880.00","1,897.75","1,874.40","3.11M","0.36%"
"Aug 20, 2018","1,876.71","1,890.57","1,891.75","1,866.06","2.86M","-0.29%"
"Aug 17, 2018","1,882.22","1,885.80","1,888.00","1,855.55","4.10M","-0.23%"
"Aug 16, 2018","1,886.52","1,903.94","1,905.00","1,883.55","3.96M","0.21%"
"Aug 15, 2018","1,882.62","1,909.55","1,916.21","1,869.79","7.70M","-1.93%"
"Aug 14, 2018","1,919.65","1,919.39","1,921.01","1,900.00","3.99M","1.24%"
"Aug 13, 2018","1,896.20","1,898.50","1,925.00","1,893.67","5.53M","0.52%"
"Aug 10, 2018","1,886.30","1,888.51","1,899.50","1,878.21","3.64M","-0.64%"
"Aug 09, 2018","1,898.52","1,882.00","1,914.57","1,877.48","4.86M","0.64%"
"Aug 08, 2018","1,886.52","1,861.00","1,891.51","1,854.50","3.96M","1.29%"
"Aug 07, 2018","1,862.48","1,854.53","1,869.72","1,846.27","3.38M","0.80%"
"Aug 06, 2018","1,847.75","1,825.81","1,847.77","1,818.92","3.39M","1.34%"
"Aug 03, 2018","1,823.29","1,837.74","1,841.00","1,821.50","3.46M","-0.60%"
"Aug 02, 2018","1,834.33","1,788.77","1,836.56","1,786.00","4.35M","2.07%"
"Aug 01, 2018","1,797.17","1,784.00","1,798.44","1,776.02","4.15M","1.11%"
"Jul 31, 2018","1,777.44","1,786.49","1,801.83","1,739.32","5.74M","-0.10%"
"Jul 30, 2018","1,779.22","1,827.33","1,829.50","1,766.02","6.56M","-2.09%"
"Jul 27, 2018","1,817.27","1,876.05","1,880.05","1,806.53","9.68M","0.51%"
"Jul 26, 2018","1,808.00","1,839.00","1,844.68","1,804.50","9.92M","-2.98%"
"Jul 25, 2018","1,863.61","1,829.30","1,863.84","1,822.64","3.84M","1.88%"
"Jul 24, 2018","1,829.24","1,829.01","1,840.00","1,809.38","4.28M","1.51%"
"Jul 23, 2018","1,802.00","1,812.21","1,819.00","1,769.99","3.89M","-0.65%"
"Jul 20, 2018","1,813.70","1,825.01","1,834.84","1,810.06","3.89M","0.04%"
"Jul 19, 2018","1,812.97","1,829.46","1,841.00","1,811.27","4.68M","-1.63%"
"Jul 18, 2018","1,842.92","1,848.00","1,858.88","1,831.27","4.86M","-0.05%"
"Jul 17, 2018","1,843.93","1,811.56","1,851.69","1,797.38","5.68M","1.18%"
"Jul 16, 2018","1,822.49","1,821.95","1,841.95","1,814.45","5.47M","0.52%"
"Jul 13, 2018","1,813.03","1,803.93","1,815.30","1,795.22","4.39M","0.91%"
"Jul 12, 2018","1,796.62","1,764.51","1,798.00","1,762.18","4.53M","2.37%"
"Jul 11, 2018","1,755.00","1,737.99","1,756.96","1,734.00","3.21M","0.68%"
"Jul 10, 2018","1,743.07","1,738.53","1,750.00","1,731.00","3.00M","0.23%"
"Jul 09, 2018","1,739.02","1,724.05","1,739.56","1,716.23","3.01M","1.66%"
"Jul 06, 2018","1,710.63","1,696.00","1,715.27","1,691.67","2.65M","0.64%"
"Jul 05, 2018","1,699.73","1,705.38","1,710.69","1,682.15","2.98M","0.34%"
"Jul 03, 2018","1,693.96","1,723.96","1,725.00","1,692.48","2.18M","-1.16%"
"Jul 02, 2018","1,713.78","1,682.70","1,713.89","1,678.06","3.19M","0.82%"
"Jun 29, 2018","1,699.80","1,717.00","1,723.41","1,694.32","4.54M","-0.10%"
"Jun 28, 2018","1,701.45","1,672.54","1,705.50","1,661.17","4.53M","2.47%"
"Jun 27, 2018","1,660.51","1,708.11","1,711.95","1,660.00","4.87M","-1.81%"
"Jun 26, 2018","1,691.09","1,672.37","1,701.57","1,663.34","4.39M","1.68%"
"Jun 25, 2018","1,663.15","1,702.51","1,705.00","1,646.31","7.51M","-3.06%"
"Jun 22, 2018","1,715.67","1,742.62","1,743.00","1,711.90","4.08M","-0.84%"
"Jun 21, 2018","1,730.22","1,760.00","1,763.10","1,717.56","4.94M","-1.13%"
"Jun 20, 2018","1,750.08","1,742.50","1,762.93","1,741.36","4.33M","0.88%"
"Jun 19, 2018","1,734.78","1,709.04","1,736.11","1,700.39","4.29M","0.64%"
"Jun 18, 2018","1,723.79","1,706.26","1,726.74","1,702.56","3.11M","0.46%"
"Jun 15, 2018","1,715.97","1,714.00","1,720.87","1,708.52","4.78M","-0.46%"
"Jun 14, 2018","1,723.86","1,713.48","1,724.80","1,708.87","3.17M","1.11%"
"Jun 13, 2018","1,704.86","1,702.81","1,713.75","1,700.12","3.33M","0.36%"
"Jun 12, 2018","1,698.75","1,693.00","1,699.51","1,691.52","2.26M","0.57%"
"Jun 11, 2018","1,689.12","1,681.51","1,694.24","1,680.59","2.34M","0.30%"
"Jun 08, 2018","1,683.99","1,681.12","1,689.44","1,673.01","2.96M","-0.31%"
"Jun 07, 2018","1,689.30","1,698.56","1,699.90","1,676.11","3.77M","-0.38%"
"Jun 06, 2018","1,695.75","1,704.51","1,714.50","1,686.47","5.47M","-0.04%"
"Jun 05, 2018","1,696.35","1,672.99","1,699.00","1,670.06","4.78M","1.87%"
"Jun 04, 2018","1,665.27","1,648.90","1,665.68","1,645.49","3.19M","1.45%"
"Jun 01, 2018","1,641.54","1,637.03","1,646.73","1,635.09","3.31M","0.73%"
"May 31, 2018","1,629.62","1,623.00","1,635.00","1,621.35","3.17M","0.29%"
"May 30, 2018","1,624.89","1,618.10","1,626.00","1,612.93","2.91M","0.75%"
"May 29, 2018","1,612.87","1,600.71","1,621.79","1,600.15","3.85M","0.17%"
"May 25, 2018","1,610.15","1,603.00","1,614.12","1,600.45","2.70M","0.44%"
"May 24, 2018","1,603.07","1,598.03","1,608.24","1,588.38","3.43M","0.08%"
"May 23, 2018","1,601.86","1,571.05","1,601.86","1,566.34","3.36M","1.29%"
"May 22, 2018","1,581.40","1,589.89","1,589.89","1,575.25","2.12M","-0.26%"
"May 21, 2018","1,585.46","1,585.00","1,592.05","1,575.00","2.93M","0.70%"
"May 18, 2018","1,574.37","1,581.33","1,583.59","1,572.10","2.64M","-0.47%"
"May 17, 2018","1,581.76","1,580.56","1,594.04","1,573.00","2.15M","-0.35%"
"May 16, 2018","1,587.28","1,577.50","1,594.43","1,576.67","2.57M","0.71%"
"May 15, 2018","1,576.12","1,587.80","1,587.80","1,565.22","5.08M","-1.59%"
"May 14, 2018","1,601.54","1,604.00","1,611.18","1,600.05","2.51M","-0.09%"
"May 11, 2018","1,602.91","1,610.99","1,611.10","1,597.89","2.26M","-0.38%"
"May 10, 2018","1,609.08","1,608.48","1,615.60","1,603.44","2.82M","0.07%"
"May 09, 2018","1,608.00","1,600.00","1,608.00","1,592.00","3.64M","0.98%"
"May 08, 2018","1,592.39","1,595.00","1,596.88","1,582.51","3.07M","-0.48%"
"May 07, 2018","1,600.14","1,589.34","1,606.95","1,587.83","3.80M","1.21%"
"May 04, 2018","1,580.95","1,562.45","1,584.90","1,562.19","3.44M","0.56%"
"May 03, 2018","1,572.08","1,560.01","1,574.80","1,546.02","4.25M","0.15%"
"May 02, 2018","1,569.68","1,580.98","1,588.50","1,566.36","4.36M","-0.80%"
"May 01, 2018","1,582.26","1,563.22","1,585.00","1,552.18","4.57M","1.03%"
"Apr 30, 2018","1,566.13","1,582.50","1,596.00","1,560.94","5.46M","-0.41%"
"Apr 27, 2018","1,572.62","1,634.01","1,638.10","1,567.39","13.05M","3.60%"
"Apr 26, 2018","1,517.96","1,485.01","1,529.42","1,478.50","8.80M","3.96%"
"Apr 25, 2018","1,460.17","1,458.00","1,469.99","1,415.02","6.59M","0.01%"
"Apr 24, 2018","1,460.09","1,535.80","1,539.50","1,448.45","7.49M","-3.81%"
"Apr 23, 2018","1,517.86","1,546.69","1,548.00","1,503.41","4.47M","-0.63%"
"Apr 20, 2018","1,527.49","1,561.20","1,561.20","1,516.09","5.54M","-1.89%"
"Apr 19, 2018","1,556.91","1,543.22","1,568.52","1,539.06","6.52M","1.90%"
"Apr 18, 2018","1,527.84","1,514.65","1,533.80","1,504.11","5.23M","1.60%"
"Apr 17, 2018","1,503.83","1,462.30","1,507.19","1,457.02","5.11M","4.32%"
"Apr 16, 2018","1,441.50","1,445.00","1,447.00","1,427.48","2.81M","0.75%"
"Apr 13, 2018","1,430.79","1,449.14","1,459.78","1,424.52","3.69M","-1.22%"
"Apr 12, 2018","1,448.50","1,439.50","1,452.12","1,435.06","3.14M","1.50%"
"Apr 11, 2018","1,427.05","1,439.44","1,448.78","1,424.89","3.58M","-0.64%"
"Apr 10, 2018","1,436.22","1,431.99","1,438.38","1,415.70","4.28M","2.14%"
"Apr 09, 2018","1,406.08","1,425.03","1,438.48","1,402.57","4.21M","0.06%"
"Apr 06, 2018","1,405.23","1,429.97","1,452.50","1,400.26","5.88M","-3.20%"
"Apr 05, 2018","1,451.75","1,441.99","1,459.56","1,427.07","6.41M","2.92%"
"Apr 04, 2018","1,410.57","1,358.24","1,415.39","1,352.88","6.98M","1.33%"
"Apr 03, 2018","1,392.05","1,391.38","1,414.00","1,355.33","10.23M","1.46%"
"Apr 02, 2018","1,371.99","1,417.62","1,421.36","1,355.00","10.46M","-5.21%"
"Mar 29, 2018","1,447.34","1,406.00","1,455.47","1,365.20","12.58M","1.11%"
"Mar 28, 2018","1,431.42","1,447.00","1,455.90","1,386.17","13.71M","-4.38%"
"Mar 27, 2018","1,497.05","1,572.40","1,575.96","1,482.32","7.00M","-3.78%"
"Mar 26, 2018","1,555.86","1,530.00","1,556.99","1,499.25","5.62M","4.03%"
"Mar 23, 2018","1,495.56","1,539.01","1,549.02","1,495.36","8.01M","-3.19%"
"Mar 22, 2018","1,544.92","1,565.47","1,573.85","1,542.40","6.32M","-2.34%"
"Mar 21, 2018","1,581.86","1,586.45","1,590.00","1,563.17","4.75M","-0.29%"
"Mar 20, 2018","1,586.51","1,550.34","1,587.00","1,545.41","4.58M","2.69%"
"Mar 19, 2018","1,544.93","1,554.53","1,561.66","1,525.35","6.58M","-1.70%"
"Mar 16, 2018","1,571.68","1,583.45","1,589.44","1,567.50","5.43M","-0.67%"
"Mar 15, 2018","1,582.32","1,595.00","1,596.91","1,578.11","4.07M","-0.55%"
"Mar 14, 2018","1,591.00","1,597.00","1,606.44","1,590.89","4.26M","0.18%"
"Mar 13, 2018","1,588.18","1,615.96","1,617.54","1,578.01","6.53M","-0.64%"
"Mar 12, 2018","1,598.39","1,592.60","1,605.33","1,586.70","5.17M","1.24%"
"Mar 09, 2018","1,578.89","1,563.50","1,578.94","1,559.08","4.53M","1.74%"
"Mar 08, 2018","1,551.86","1,550.00","1,554.88","1,545.25","3.86M","0.44%"
"Mar 07, 2018","1,545.00","1,526.52","1,545.90","1,522.51","4.17M","0.48%"
"Mar 06, 2018","1,537.64","1,533.20","1,542.13","1,528.00","4.56M","0.92%"
"Mar 05, 2018","1,523.61","1,494.24","1,525.38","1,481.00","5.23M","1.56%"
"Mar 02, 2018","1,500.25","1,469.10","1,501.05","1,455.01","6.59M","0.46%"
"Mar 01, 2018","1,493.45","1,513.60","1,518.49","1,465.00","6.84M","-1.26%"
"Feb 28, 2018","1,512.45","1,519.51","1,528.70","1,512.00","4.52M","0.03%"
"Feb 27, 2018","1,511.98","1,524.50","1,526.78","1,507.21","4.81M","-0.66%"
"Feb 26, 2018","1,521.95","1,509.20","1,522.84","1,507.00","4.95M","1.46%"
"Feb 23, 2018","1,500.00","1,495.34","1,500.00","1,486.50","4.42M","0.99%"
"Feb 22, 2018","1,485.34","1,495.36","1,502.54","1,475.76","4.86M","0.16%"
"Feb 21, 2018","1,482.92","1,485.00","1,503.49","1,478.92","6.30M","0.99%"
"Feb 20, 2018","1,468.35","1,446.49","1,488.77","1,446.49","6.50M","1.36%"
"Feb 16, 2018","1,448.69","1,457.37","1,465.80","1,446.56","4.47M","-0.89%"
"Feb 15, 2018","1,461.76","1,466.89","1,468.94","1,436.84","5.65M","0.74%"
"Feb 14, 2018","1,451.05","1,406.25","1,452.06","1,403.36","5.96M","2.58%"
"Feb 13, 2018","1,414.51","1,385.93","1,419.72","1,383.53","5.92M","2.04%"
"Feb 12, 2018","1,386.23","1,364.67","1,393.81","1,344.01","6.74M","3.48%"
"Feb 09, 2018","1,339.60","1,373.49","1,383.50","1,265.93","14.14M","-0.81%"
"Feb 08, 2018","1,350.50","1,429.67","1,433.75","1,349.94","8.58M","-4.68%"
"Feb 07, 2018","1,416.78","1,449.00","1,460.99","1,415.15","7.16M","-1.81%"
"Feb 06, 2018","1,442.84","1,361.46","1,443.99","1,351.79","11.07M","3.80%"
"Feb 05, 2018","1,390.00","1,402.62","1,458.98","1,320.72","11.49M","-2.79%"
"Feb 02, 2018","1,429.95","1,477.39","1,498.00","1,414.00","11.13M","2.87%"
"Feb 01, 2018","1,390.00","1,445.00","1,459.88","1,385.14","9.11M","-4.20%"
"Jan 31, 2018","1,450.89","1,451.30","1,472.58","1,450.04","6.42M","0.91%"
"Jan 30, 2018","1,437.82","1,403.17","1,439.25","1,392.00","5.87M","1.42%"
"Jan 29, 2018","1,417.68","1,409.18","1,431.39","1,400.44","5.70M","1.11%"
"Jan 26, 2018","1,402.05","1,392.01","1,402.53","1,380.91","4.86M","1.75%"
"Jan 25, 2018","1,377.95","1,368.00","1,378.34","1,357.62","4.75M","1.51%"
"Jan 24, 2018","1,357.51","1,374.82","1,388.16","1,338.00","6.81M","-0.37%"
"Jan 23, 2018","1,362.54","1,338.09","1,364.90","1,337.34","5.17M","2.65%"
"Jan 22, 2018","1,327.31","1,297.17","1,327.45","1,296.66","4.14M","2.53%"
"Jan 19, 2018","1,294.58","1,312.00","1,313.00","1,292.99","4.58M","0.10%"
"Jan 18, 2018","1,293.32","1,293.95","1,304.60","1,284.02","4.03M","-0.13%"
"Jan 17, 2018","1,295.00","1,312.24","1,314.00","1,280.88","5.25M","-0.76%"
"Jan 16, 2018","1,304.86","1,323.00","1,339.94","1,292.30","7.22M","-0.03%"
"Jan 12, 2018","1,305.20","1,273.39","1,305.76","1,273.39","5.44M","2.23%"
"Jan 11, 2018","1,276.68","1,259.74","1,276.77","1,256.46","3.13M","1.78%"
"Jan 10, 2018","1,254.33","1,245.15","1,254.33","1,237.23","2.69M","0.13%"
"Jan 09, 2018","1,252.70","1,256.90","1,259.33","1,241.76","3.66M","0.47%"
"Jan 08, 2018","1,246.87","1,236.00","1,253.08","1,232.03","4.28M","1.44%"
"Jan 05, 2018","1,229.14","1,217.51","1,229.14","1,210.00","3.54M","1.62%"
"Jan 04, 2018","1,209.59","1,205.00","1,215.87","1,204.66","3.02M","0.45%"
"Jan 03, 2018","1,204.20","1,188.30","1,205.49","1,188.30","3.11M","1.28%"
"Jan 02, 2018","1,189.01","1,172.00","1,190.00","1,170.51","2.69M","1.67%"
"Dec 29, 2017","1,169.47","1,182.35","1,184.00","1,167.50","2.69M","-1.40%"
"Dec 28, 2017","1,186.10","1,189.00","1,190.10","1,184.38","1.84M","0.32%"
"Dec 27, 2017","1,182.26","1,179.91","1,187.29","1,175.61","1.87M","0.47%"
"Dec 26, 2017","1,176.76","1,168.36","1,178.32","1,160.55","2.01M","0.72%"
"Dec 22, 2017","1,168.36","1,172.08","1,174.62","1,167.83","1.59M","-0.54%"
"Dec 21, 2017","1,174.76","1,175.90","1,179.17","1,167.64","2.12M","-0.24%"
"Dec 20, 2017","1,177.62","1,190.50","1,191.00","1,176.00","2.37M","-0.82%"
"Dec 19, 2017","1,187.38","1,189.15","1,192.97","1,179.14","2.59M","-0.27%"
"Dec 18, 2017","1,190.58","1,187.37","1,194.78","1,180.91","2.95M","0.97%"
"Dec 15, 2017","1,179.14","1,179.03","1,182.75","1,169.33","4.78M","0.42%"
"Dec 14, 2017","1,174.26","1,163.71","1,177.93","1,162.45","3.21M","0.87%"
"Dec 13, 2017","1,164.13","1,170.00","1,170.87","1,160.27","2.62M","-0.08%"
"Dec 12, 2017","1,165.08","1,166.51","1,173.60","1,161.61","2.24M","-0.33%"
"Dec 11, 2017","1,168.92","1,164.60","1,169.90","1,157.00","2.36M","0.60%"
"Dec 08, 2017","1,162.00","1,170.40","1,172.79","1,157.10","3.05M","0.19%"
"Dec 07, 2017","1,159.79","1,156.59","1,163.19","1,151.00","2.51M","0.65%"
"Dec 06, 2017","1,152.35","1,137.99","1,155.89","1,136.08","2.85M","0.94%"
"Dec 05, 2017","1,141.57","1,128.26","1,159.27","1,124.74","4.08M","0.67%"
"Dec 04, 2017","1,133.95","1,173.85","1,175.20","1,128.00","5.93M","-2.44%"
"Dec 01, 2017","1,162.35","1,172.05","1,179.65","1,152.00","4.11M","-1.22%"
"Nov 30, 2017","1,176.75","1,167.10","1,178.57","1,160.00","4.51M","1.33%"
"Nov 29, 2017","1,161.27","1,194.80","1,194.80","1,145.19","9.26M","-2.71%"
"Nov 28, 2017","1,193.60","1,204.88","1,205.34","1,188.52","4.56M","-0.19%"
"Nov 27, 2017","1,195.83","1,202.66","1,213.41","1,191.15","6.74M","0.83%"
"Nov 24, 2017","1,186.00","1,160.70","1,186.84","1,160.70","3.53M","2.58%"
"Nov 22, 2017","1,156.16","1,141.00","1,160.27","1,141.00","3.56M","1.46%"
"Nov 21, 2017","1,139.49","1,132.86","1,140.00","1,128.20","2.48M","1.17%"
"Nov 20, 2017","1,126.31","1,129.77","1,133.42","1,122.55","2.16M","-0.32%"
"Nov 17, 2017","1,129.88","1,138.28","1,138.80","1,125.81","2.41M","-0.65%"
"Nov 16, 2017","1,137.29","1,130.16","1,138.16","1,130.05","2.21M","0.94%"
"Nov 15, 2017","1,126.69","1,127.01","1,131.75","1,121.63","3.93M","-0.89%"
"Nov 14, 2017","1,136.84","1,130.11","1,138.00","1,123.89","3.14M","0.68%"
"Nov 13, 2017","1,129.17","1,123.00","1,139.90","1,122.34","2.92M","0.34%"
"Nov 10, 2017","1,125.35","1,126.10","1,131.75","1,124.06","2.18M","-0.33%"
"Nov 09, 2017","1,129.13","1,125.96","1,129.62","1,115.77","3.73M","-0.33%"
"Nov 08, 2017","1,132.88","1,122.82","1,135.54","1,119.11","2.58M","0.86%"
"Nov 07, 2017","1,123.17","1,124.74","1,130.60","1,117.50","2.69M","0.22%"
"Nov 06, 2017","1,120.66","1,109.15","1,125.41","1,108.77","3.38M","0.82%"
"Nov 03, 2017","1,111.60","1,091.15","1,112.68","1,088.52","3.75M","1.59%"
"Nov 02, 2017","1,094.22","1,097.81","1,101.93","1,086.87","3.68M","-0.86%"
"Nov 01, 2017","1,103.68","1,105.40","1,108.97","1,096.74","3.76M","-0.14%"
"Oct 31, 2017","1,105.28","1,109.00","1,110.54","1,101.12","3.48M","-0.50%"
"Oct 30, 2017","1,110.85","1,095.01","1,122.79","1,093.56","6.61M","0.90%"
"Oct 27, 2017","1,100.95","1,058.14","1,105.58","1,050.55","16.57M","13.22%"
"Oct 26, 2017","972.43","980.33","982.90","968.55","5.62M","-0.05%"
"Oct 25, 2017","972.91","978.00","984.44","966.24","3.03M","-0.31%"
"Oct 24, 2017","975.90","969.00","979.85","965.00","2.72M","0.99%"
"Oct 23, 2017","966.30","986.73","986.77","962.50","3.49M","-1.69%"
"Oct 20, 2017","982.91","993.53","994.62","982.00","2.37M","-0.38%"
"Oct 19, 2017","986.61","990.00","991.05","980.24","3.11M","-1.04%"
"Oct 18, 2017","997.00","1,009.27","1,022.31","996.55","2.50M","-1.20%"
"Oct 17, 2017","1,009.13","1,005.59","1,011.47","1,004.38","2.32M","0.28%"
"Oct 16, 2017","1,006.34","1,008.44","1,009.57","1,001.04","2.01M","0.34%"
"Oct 13, 2017","1,002.94","1,007.00","1,007.77","1,001.03","2.43M","0.20%"
