date,length,pos,neg
2015-05-04,518,0.09070849420849422,0.058691119691119675
2015-05-05,500,0.08361799999999998,0.07504400000000001
2015-05-06,500,0.08401000000000002,0.06024800000000001
2015-05-07,500,0.08440399999999995,0.06946600000000004
2015-05-08,515,0.104483495145631,0.06364854368932041
2015-05-09,492,0.08031910569105692,0.07323577235772362
2015-05-10,402,0.0765995024875622,0.07003980099502487
2015-05-11,500,0.089978,0.07193400000000001
2015-05-12,500,0.07776599999999996,0.06986599999999997
2015-05-13,500,0.087744,0.061614
2015-05-14,514,0.08031322957198445,0.07285214007782101
2015-05-15,519,0.08741040462427746,0.0645414258188825
2015-05-16,443,0.07437246049661402,0.06347178329571103
2015-05-17,399,0.07966416040100249,0.067609022556391
2015-05-18,500,0.08081999999999996,0.05237000000000001
2015-05-19,500,0.086332,0.07724000000000017
2015-05-20,500,0.09674999999999996,0.04850600000000001
2015-05-21,500,0.08916799999999997,0.05327400000000004
2015-05-22,500,0.09210000000000006,0.051526
2015-05-23,500,0.07498999999999999,0.14610599999999987
2015-05-24,451,0.07421064301552108,0.16228381374722822
2015-05-25,500,0.08232599999999998,0.1355619999999997
2015-05-26,517,0.0986557059961315,0.10428626692456468
2015-05-27,500,0.06193399999999999,0.068534
2015-05-28,518,0.08582046332046335,0.05940540540540542
2015-05-29,500,0.08509200000000004,0.07047999999999999
2015-05-30,500,0.067246,0.07775000000000001
2015-05-31,441,0.07007256235827665,0.061210884353741515
2015-06-01,511,0.09088258317025433,0.06515068493150684
2015-06-02,514,0.0899533073929961,0.06952529182879381
2015-06-03,500,0.07883599999999998,0.05774999999999999
2015-06-04,510,0.09093137254901956,0.0643980392156863
2015-06-05,517,0.08673500967117984,0.06688007736943907
2015-06-06,450,0.09320444444444445,0.05320444444444445
2015-06-07,432,0.10903935185185187,0.05517361111111113
2015-06-08,514,0.09744941634241243,0.061822957198443565
2015-06-09,500,0.07663799999999993,0.060417999999999986
2015-06-10,500,0.08600399999999998,0.04243799999999998
2015-06-11,515,0.08150291262135921,0.05440000000000002
2015-06-12,500,0.08487599999999998,0.06092199999999999
2015-06-13,469,0.07208528784648184,0.0503496801705757
2015-06-14,364,0.05907692307692307,0.06031318681318677
2015-06-15,500,0.08609399999999999,0.07205400000000003
2015-06-16,518,0.07823166023166017,0.0638706563706564
2015-06-17,500,0.07685599999999998,0.052687999999999985
2015-06-18,500,0.115592,0.05468199999999995
2015-06-19,518,0.08564285714285717,0.06125868725868723
2015-06-20,417,0.07630455635491608,0.05930455635491608
2015-06-21,358,0.07077932960893854,0.05706424581005589
2015-06-22,515,0.07435339805825242,0.048879611650485405
2015-06-23,518,0.08478764478764483,0.06106563706563705
2015-06-24,514,0.07613618677042805,0.050990272373540854
2015-06-25,514,0.09161478599221798,0.05911284046692605
2015-06-26,500,0.07635199999999998,0.06454800000000001
2015-06-27,500,0.06894400000000003,0.07570800000000001
2015-06-28,390,0.05626923076923076,0.0727076923076923
2015-06-29,516,0.07388372093023259,0.08255620155038762
2015-06-30,500,0.07058199999999998,0.054847999999999994
2015-07-01,500,0.06537399999999996,0.06504199999999996
2015-07-02,500,0.07555199999999998,0.06233800000000001
2015-07-03,500,0.07577799999999996,0.06780200000000002
2015-07-04,488,0.05919057377049178,0.07200819672131147
2015-07-05,433,0.07196304849884524,0.06133949191685912
2015-07-06,500,0.07675399999999998,0.061512000000000025
2015-07-07,500,0.09661999999999993,0.051875999999999985
2015-07-08,500,0.062147999999999995,0.07289999999999998
2015-07-09,500,0.08163399999999998,0.06718200000000002
2015-07-10,500,0.08084399999999994,0.06367800000000003
2015-07-11,500,0.06594799999999999,0.06615200000000003
2015-07-12,500,0.05587200000000002,0.050564000000000005
2015-07-13,500,0.08125999999999996,0.06238800000000004
2015-07-14,519,0.07233526011560688,0.05306165703275528
2015-07-15,500,0.09976800000000004,0.05824400000000003
2015-07-16,500,0.09758199999999997,0.06403800000000001
2015-07-17,500,0.068186,0.050983999999999995
2015-07-18,500,0.06484199999999998,0.04841599999999998
2015-07-19,418,0.06469377990430622,0.05742344497607655
2015-07-20,500,0.07826599999999997,0.05334200000000001
2015-07-21,500,0.08676000000000007,0.05171800000000003
2015-07-22,500,0.066092,0.06084400000000003
2015-07-23,500,0.08868800000000002,0.056555999999999995
2015-07-24,500,0.07904400000000002,0.057496000000000005
2015-07-25,448,0.06025000000000002,0.058100446428571415
2015-07-26,422,0.07326777251184831,0.0526611374407583
2015-07-27,500,0.07877,0.06469000000000003
2015-07-28,500,0.071352,0.054353999999999986
2015-07-29,500,0.08255999999999993,0.049042
2015-07-30,518,0.07612548262548263,0.0522972972972973
2015-07-31,500,0.07025000000000005,0.11013599999999987
2015-08-01,431,0.07138051044083524,0.10079814385150809
2015-08-02,412,0.055099514563106786,0.05936407766990291
2015-08-03,500,0.07813000000000002,0.09601399999999988
2015-08-04,500,0.07660200000000006,0.10647999999999992
2015-08-05,500,0.08006000000000003,0.07137799999999998
2015-08-06,500,0.07279400000000001,0.06383799999999999
2015-08-07,500,0.07769199999999997,0.06028200000000001
2015-08-08,470,0.06646595744680849,0.07005106382978722
2015-08-09,386,0.07254404145077725,0.06702590673575126
2015-08-10,500,0.07737400000000003,0.07657999999999993
2015-08-11,518,0.07515057915057916,0.061206563706563695
2015-08-12,500,0.08889,0.05981599999999998
2015-08-13,500,0.09287600000000003,0.07816799999999997
2015-08-14,500,0.07328999999999998,0.08322000000000007
2015-08-15,471,0.07364543524416135,0.06185138004246285
2015-08-16,387,0.07631266149870801,0.06555038759689924
2015-08-17,500,0.08117800000000007,0.07547399999999987
2015-08-18,500,0.076604,0.06743599999999997
2015-08-19,517,0.07967504835589942,0.1329458413926498
2015-08-20,500,0.06648799999999999,0.057602000000000014
2015-08-21,514,0.07494163424124514,0.07238521400778211
2015-08-22,444,0.06504504504504505,0.09165990990990987
2015-08-23,459,0.14321786492374725,0.06803485838779953
2015-08-24,500,0.06801000000000003,0.09712799999999998
2015-08-25,500,0.09384799999999989,0.07291800000000005
2015-08-26,518,0.08103667953667948,0.10149034749034741
2015-08-27,500,0.111276,0.10482799999999985
2015-08-28,500,0.10085000000000008,0.06343800000000005
2015-08-29,450,0.08461555555555567,0.06172000000000001
2015-08-30,356,0.07483988764044942,0.06189325842696629
2015-08-31,518,0.09149227799227794,0.06279343629343632
2015-09-01,517,0.09956866537717589,0.08419342359767894
2015-09-02,500,0.06692599999999999,0.06283799999999999
2015-09-03,500,0.09598399999999993,0.058735999999999976
2015-09-04,500,0.081648,0.054816000000000024
2015-09-05,462,0.069991341991342,0.05395670995670995
2015-09-06,412,0.06398543689320386,0.06216990291262139
2015-09-07,500,0.06604599999999997,0.060376000000000034
2015-09-08,500,0.07852400000000004,0.05883000000000002
2015-09-09,500,0.078236,0.04553599999999999
2015-09-10,500,0.071212,0.068688
2015-09-11,518,0.09128957528957528,0.05215057915057914
2015-09-12,297,0.07958922558922556,0.04413804713804716
2015-09-13,339,0.08230973451327435,0.06113569321533924
2015-09-14,500,0.08589000000000006,0.06638199999999995
2015-09-15,500,0.07595400000000001,0.05256600000000002
2015-09-16,500,0.10806399999999992,0.04457999999999998
2015-09-17,500,0.08099599999999994,0.04791600000000001
2015-09-18,500,0.08132999999999997,0.05559199999999998
2015-09-19,408,0.08037990196078429,0.06952450980392155
2015-09-20,340,0.06953529411764703,0.04997647058823531
2015-09-21,517,0.09520309477756286,0.04474854932301741
2015-09-22,500,0.08528200000000002,0.04300200000000001
2015-09-23,500,0.07760600000000005,0.06812999999999998
2015-09-24,500,0.07854399999999993,0.070154
2015-09-25,500,0.0965219999999998,0.06016000000000001
2015-09-26,465,0.07678924731182796,0.047918279569892495
2015-09-27,388,0.07888402061855672,0.05469072164948453
2015-09-28,500,0.12391999999999995,0.054702000000000015
2015-09-29,519,0.09991522157996136,0.07765317919075147
2015-09-30,518,0.10117374517374515,0.05743243243243245
2015-10-01,500,0.07443799999999996,0.048596
2015-10-02,500,0.07050600000000004,0.063318
2015-10-03,471,0.0739108280254777,0.07707006369426748
2015-10-04,343,0.07504081632653059,0.06754518950437322
2015-10-05,500,0.07827199999999995,0.06780399999999996
2015-10-06,518,0.08234749034749042,0.051123552123552136
2015-10-07,500,0.080346,0.04821599999999998
2015-10-08,500,0.085486,0.06485199999999998
2015-10-09,500,0.08793599999999996,0.062037999999999975
2015-10-10,417,0.0849136690647482,0.06778657074340523
2015-10-11,440,0.08512045454545449,0.051625
2015-10-12,500,0.07051999999999999,0.04085599999999998
2015-10-13,500,0.0951979999999999,0.05314599999999999
2015-10-14,500,0.08590799999999998,0.068112
2015-10-15,511,0.09156751467710371,0.05650684931506846
2015-10-16,515,0.08860776699029128,0.06339611650485436
2015-10-17,456,0.07083552631578949,0.06220833333333335
2015-10-18,394,0.08654314720812184,0.03671065989847715
2015-10-19,500,0.09219799999999995,0.04957600000000003
2015-10-20,500,0.11323000000000011,0.036890000000000006
2015-10-21,500,0.12458600000000006,0.052425999999999987
2015-10-22,500,0.08696399999999994,0.06894800000000002
2015-10-23,500,0.09861000000000002,0.051683999999999966
2015-10-24,388,0.09915463917525758,0.06269329896907216
2015-10-25,273,0.09893040293040294,0.051849816849816835
2015-10-26,500,0.12945000000000007,0.05179599999999996
2015-10-27,511,0.10903913894324847,0.05702544031311153
2015-10-28,500,0.09621200000000003,0.05026999999999999
2015-10-29,500,0.08686800000000004,0.060379999999999996
2015-10-30,519,0.07348362235067442,0.05972832369942199
2015-10-31,360,0.09122777777777781,0.05654166666666667
2015-11-01,277,0.08207220216606498,0.055140794223826714
2015-11-02,484,0.07429752066115708,0.05914256198347105
2015-11-03,500,0.09097400000000003,0.06065999999999997
2015-11-04,500,0.09576999999999997,0.04440400000000001
2015-11-05,517,0.06773887814313348,0.04919148936170211
2015-11-06,500,0.070586,0.05680799999999999
2015-11-07,412,0.08793203883495147,0.05914077669902906
2015-11-08,385,0.08589610389610386,0.05400259740259739
2015-11-09,500,0.09331999999999997,0.04836200000000003
2015-11-10,515,0.07073786407766995,0.05939417475728156
2015-11-11,518,0.0937027027027027,0.054517374517374526
2015-11-12,500,0.08112400000000004,0.065282
2015-11-13,519,0.09612909441233151,0.06404238921001924
2015-11-14,298,0.07175503355704696,0.07127516778523492
2015-11-15,369,0.0652791327913279,0.06380216802168022
2015-11-16,500,0.11045800000000017,0.06904200000000003
2015-11-17,515,0.07596310679611651,0.05651067961165046
2015-11-18,500,0.08109399999999992,0.04510400000000001
2015-11-19,518,0.08001351351351352,0.05610617760617764
2015-11-20,500,0.08140000000000003,0.057856000000000025
2015-11-21,368,0.06658152173913044,0.06507065217391304
2015-11-22,269,0.163453531598513,0.05188104089219331
2015-11-23,515,0.07018058252427185,0.05960000000000003
2015-11-24,500,0.108058,0.06137799999999998
2015-11-25,519,0.0766473988439307,0.0576917148362235
2015-11-26,500,0.057579999999999985,0.08435800000000007
2015-11-27,408,0.07599019607843135,0.06310539215686276
2015-11-28,312,0.06691346153846156,0.0723814102564103
2015-11-29,329,0.0723373860182371,0.052042553191489364
2015-11-30,500,0.09869799999999998,0.050286000000000004
2015-12-01,518,0.07704054054054053,0.04892084942084942
2015-12-02,500,0.10875200000000006,0.05531199999999998
2015-12-03,506,0.08277272727272732,0.053403162055335955
2015-12-04,460,0.07102173913043479,0.06369565217391299
2015-12-05,421,0.15271496437054644,0.04704513064133017
2015-12-06,354,0.07924011299435031,0.05881920903954803
2015-12-07,500,0.07066400000000002,0.057676000000000005
2015-12-08,509,0.06513359528487232,0.06976424361493129
2015-12-09,519,0.06003853564547206,0.06348169556840082
2015-12-10,500,0.06578200000000002,0.07110400000000003
2015-12-11,500,0.07578199999999996,0.05148599999999997
2015-12-12,370,0.07009729729729727,0.05567837837837839
2015-12-13,360,0.04911388888888891,0.0607638888888889
2015-12-14,513,0.06285964912280703,0.05948927875243665
2015-12-15,519,0.09323121387283236,0.053537572254335246
2015-12-16,500,0.06817999999999998,0.051821999999999986
2015-12-17,500,0.07131600000000002,0.046065999999999996
2015-12-18,519,0.09131213872832365,0.054870905587668585
2015-12-19,376,0.06807712765957447,0.060731382978723394
2015-12-20,364,0.08426923076923076,0.06750549450549449
2015-12-21,519,0.07166666666666667,0.038822736030828524
2015-12-22,507,0.06203550295857991,0.05247534516765287
2015-12-23,500,0.09763799999999995,0.056652000000000056
2015-12-24,462,0.07872727272727274,0.052309523809523806
2015-12-25,293,0.0666006825938567,0.047225255972696244
2015-12-26,293,0.04668259385665527,0.04890443686006827
2015-12-27,300,0.06360666666666669,0.041979999999999996
2015-12-28,493,0.05918052738336715,0.04621298174442191
2015-12-29,470,0.07077021276595742,0.04379574468085104
2015-12-30,500,0.06066999999999999,0.06632000000000002
2015-12-31,510,0.05764117647058824,0.04939019607843135
2016-01-01,348,0.06362068965517244,0.05844827586206897
2016-01-02,288,0.1181736111111112,0.059322916666666656
2016-01-03,262,0.06829007633587787,0.053164122137404596
2016-01-04,500,0.07561200000000001,0.058117999999999996
2016-01-05,504,0.0774880952380952,0.06410119047619045
2016-01-06,509,0.07272888015717092,0.05897642436149313
2016-01-07,514,0.07301945525291831,0.07735408560311285
2016-01-08,500,0.07699600000000002,0.05781800000000001
2016-01-09,406,0.09332266009852214,0.07593842364532018
2016-01-10,259,0.07788416988416985,0.05849034749034748
2016-01-11,511,0.08103326810176133,0.056559686888454
2016-01-12,514,0.086443579766537,0.04993968871595333
2016-01-13,516,0.09226356589147286,0.07534883720930237
2016-01-14,517,0.07939651837524182,0.07352417794970982
2016-01-15,500,0.08267600000000003,0.066658
2016-01-16,436,0.08070642201834866,0.08835550458715603
2016-01-17,389,0.11117994858611824,0.05296915167095115
2016-01-18,500,0.08101200000000003,0.05875800000000001
2016-01-19,500,0.08254800000000001,0.06586600000000004
2016-01-20,519,0.06488439306358379,0.0769421965317919
2016-01-21,500,0.10350599999999996,0.08592000000000005
2016-01-22,519,0.07517148362235068,0.07576493256262044
2016-01-23,473,0.07289006342494714,0.06368287526427063
2016-01-24,357,0.07577310924369748,0.05846218487394959
2016-01-25,517,0.08433462282398453,0.06621276595744681
2016-01-26,500,0.05641200000000002,0.08401000000000003
2016-01-27,500,0.10345800000000004,0.07691400000000001
2016-01-28,500,0.064702,0.06138599999999998
2016-01-29,500,0.09576199999999999,0.074092
2016-01-30,497,0.07837022132796778,0.08464587525150907
2016-01-31,287,0.06610801393728222,0.07232055749128923
2016-02-01,519,0.08667244701348752,0.05985356454720617
2016-02-02,500,0.08031199999999998,0.06233399999999996
2016-02-03,500,0.08680799999999998,0.064352
2016-02-04,518,0.07524517374517373,0.05291312741312742
2016-02-05,500,0.08324600000000006,0.07486199999999998
2016-02-06,500,0.06882800000000007,0.07336200000000001
2016-02-07,398,0.08489698492462319,0.06880653266331657
2016-02-08,500,0.07309399999999999,0.05573400000000001
2016-02-09,519,0.06561657032755303,0.06640655105973028
2016-02-10,500,0.08746200000000001,0.068138
2016-02-11,500,0.07568000000000005,0.06833000000000006
2016-02-12,500,0.07282000000000004,0.07374400000000005
2016-02-13,404,0.061769801980198005,0.07528960396039602
2016-02-14,364,0.09875000000000006,0.06268406593406596
2016-02-15,500,0.07351999999999997,0.04832199999999998
2016-02-16,515,0.07540194174757289,0.06547766990291264
2016-02-17,500,0.071372,0.06228400000000001
2016-02-18,500,0.07219800000000001,0.053883999999999974
2016-02-19,507,0.08557988165680482,0.06483826429980274
2016-02-20,399,0.07996491228070177,0.05325563909774438
2016-02-21,304,0.08702631578947366,0.0645625
2016-02-22,500,0.07286600000000001,0.059607999999999974
2016-02-23,519,0.1232543352601154,0.09803660886319857
2016-02-24,517,0.13006576402321068,0.10158413926499042
2016-02-25,513,0.08661208576998043,0.08798830409356725
2016-02-26,516,0.0904108527131782,0.07087015503875972
2016-02-27,480,0.1214374999999999,0.09936250000000006
2016-02-28,427,0.15443559718969505,0.09821545667447312
2016-02-29,500,0.10966199999999982,0.09581800000000008
2016-03-01,519,0.0981425818882465,0.12303660886319803
2016-03-02,501,0.10111976047904171,0.08368063872255493
2016-03-03,500,0.1128159999999999,0.09411400000000007
2016-03-04,516,0.12848837209302322,0.09392829457364352
2016-03-05,500,0.12503799999999962,0.09052200000000006
2016-03-06,412,0.15243446601941738,0.1023276699029127
2016-03-07,519,0.1284624277456647,0.10428131021194612
2016-03-08,515,0.09628932038834942,0.07805631067961173
2016-03-09,500,0.13526599999999983,0.08546800000000006
2016-03-10,500,0.12109399999999991,0.10667400000000006
2016-03-11,519,0.13625818882466248,0.09099036608863205
2016-03-12,329,0.0866869300911854,0.05944984802431617
2016-03-13,293,0.08115017064846419,0.06536518771331055
2016-03-14,437,0.08287185354691076,0.059242562929061805
2016-03-15,468,0.07799572649572648,0.07293162393162397
2016-03-16,497,0.08171428571428574,0.06497384305835012
2016-03-17,451,0.07740133037694014,0.05832372505543239
2016-03-18,441,0.07356462585034015,0.05967573696145128
2016-03-19,279,0.06312544802867386,0.04907526881720431
2016-03-20,257,0.06629571984435795,0.04744357976653696
2016-03-21,404,0.07408415841584164,0.06632178217821781
2016-03-22,431,0.07477030162412991,0.061364269141531376
2016-03-23,446,0.07837892376681611,0.07260986547085203
2016-03-24,409,0.061960880195599026,0.05357457212713936
2016-03-25,358,0.07731005586592178,0.05243575418994414
2016-03-26,348,0.08953448275862069,0.055249999999999994
2016-03-27,270,0.08697407407407415,0.0677851851851852
2016-03-28,349,0.07875358166189114,0.05285673352435532
2016-03-29,468,0.06553632478632482,0.05878205128205129
2016-03-30,467,0.07371520342612418,0.061987152034261236
2016-03-31,515,0.08656893203883505,0.053574757281553385
2016-04-01,491,0.08039918533604891,0.06465987780040734
2016-04-02,407,0.0817027027027027,0.048771498771498764
2016-04-03,314,0.07797452229299362,0.052264331210191084
2016-04-04,476,0.08644117647058824,0.056602941176470585
2016-04-05,500,0.07551600000000001,0.068192
2016-04-06,500,0.07321599999999999,0.056038000000000025
2016-04-07,514,0.07445719844357979,0.05297470817120624
2016-04-08,519,0.07658766859344894,0.05751637764932561
2016-04-09,324,0.08072839506172835,0.05727469135802469
2016-04-10,257,0.06577431906614788,0.052926070038910505
2016-04-11,494,0.09106072874493928,0.0624898785425101
2016-04-12,500,0.11913200000000002,0.057832
2016-04-13,500,0.09611200000000006,0.059444000000000025
2016-04-14,500,0.08132999999999999,0.06474600000000001
2016-04-15,519,0.07715028901734103,0.05936801541425819
2016-04-16,412,0.07452427184466019,0.0694757281553398
2016-04-17,298,0.06889597315436242,0.047291946308724825
2016-04-18,517,0.0691508704061896,0.06694197292069633
2016-04-19,519,0.08152215799614644,0.06400578034682078
2016-04-20,500,0.08508799999999996,0.067294
2016-04-21,500,0.09656400000000005,0.05895399999999998
2016-04-22,519,0.09263391136801537,0.06294026974951836
2016-04-23,379,0.07962796833773082,0.05308970976253299
2016-04-24,283,0.09554416961130742,0.07996113074204948
2016-04-25,450,0.08758444444444442,0.049908888888888905
2016-04-26,500,0.08993599999999995,0.05888600000000003
2016-04-27,519,0.0769306358381503,0.05489402697495183
2016-04-28,500,0.08095599999999999,0.05183400000000001
2016-04-29,500,0.08055600000000002,0.076174
2016-04-30,339,0.08224483775811207,0.05663126843657818
2016-05-01,276,0.0755036231884058,0.047876811594202894
2016-05-02,519,0.07238150289017344,0.0626685934489403
2016-05-03,500,0.09343799999999997,0.06112999999999999
2016-05-04,500,0.088258,0.055975999999999984
2016-05-05,500,0.07318000000000001,0.044109999999999996
2016-05-06,500,0.076594,0.05232000000000002
2016-05-07,498,0.1111024096385542,0.08342971887550206
2016-05-08,429,0.10070862470862474,0.07039860139860146
2016-05-09,500,0.09851000000000006,0.07958
2016-05-10,519,0.08597687861271672,0.05964932562620421
2016-05-11,500,0.09326800000000005,0.067796
2016-05-12,500,0.07807199999999999,0.08560800000000002
2016-05-13,500,0.07555200000000002,0.059935999999999975
2016-05-14,348,0.07991091954022989,0.06275574712643678
2016-05-15,351,0.07511396011396014,0.0838148148148148
2016-05-16,500,0.07347599999999999,0.07949199999999998
2016-05-17,500,0.08259199999999997,0.07451600000000004
2016-05-18,500,0.08022400000000006,0.06104600000000003
2016-05-19,500,0.08942800000000001,0.05762799999999999
2016-05-20,478,0.07699581589958157,0.05420502092050208
2016-05-21,331,0.10322658610271905,0.06706042296072508
2016-05-22,259,0.09057528957528951,0.07897297297297295
2016-05-23,500,0.06974799999999996,0.060266000000000014
2016-05-24,500,0.07450400000000004,0.05267800000000001
2016-05-25,500,0.07474799999999995,0.062304000000000054
2016-05-26,500,0.104896,0.07652400000000002
2016-05-27,500,0.09336399999999999,0.07203400000000001
2016-05-28,380,0.09278421052631577,0.07179736842105264
2016-05-29,308,0.07783116883116886,0.05842857142857143
2016-05-30,464,0.08514870689655175,0.06213362068965515
2016-05-31,500,0.081386,0.056876
2016-06-01,500,0.10356000000000007,0.05542000000000001
2016-06-02,500,0.10275600000000003,0.05705200000000002
2016-06-03,500,0.08112199999999993,0.05685600000000002
2016-06-04,420,0.08235476190476193,0.07913809523809524
2016-06-05,285,0.08005614035087719,0.09473333333333334
2016-06-06,500,0.09505400000000001,0.057038
2016-06-07,500,0.08262399999999996,0.06272
2016-06-08,500,0.08350800000000001,0.05752200000000001
2016-06-09,500,0.09561399999999999,0.07005599999999998
2016-06-10,515,0.09619999999999992,0.060359223300970856
2016-06-11,366,0.06991803278688527,0.08390163934426229
2016-06-12,289,0.07333910034602074,0.0743840830449827
2016-06-13,500,0.06755000000000005,0.061796
