date,length,pos,neg
2015-04-05,500,0.15109,0.035406000000000014
2015-04-06,500,0.10417000000000008,0.035098000000000004
2015-04-07,500,0.11256600000000011,0.05130599999999999
2015-04-08,519,0.13330443159922936,0.04382851637764933
2015-04-09,500,0.13266400000000014,0.038768000000000004
2015-04-10,500,0.13373600000000005,0.029320000000000002
2015-04-11,500,0.12569200000000008,0.03576400000000001
2015-04-12,500,0.13152200000000014,0.032852
2015-04-13,500,0.1210340000000001,0.029868000000000006
2015-04-14,500,0.1160400000000001,0.049286
2015-04-15,500,0.14215000000000005,0.022844000000000003
2015-04-16,517,0.12846034816247603,0.020119922630560932
2015-04-17,500,0.12994800000000012,0.018044000000000004
2015-04-18,500,0.12816200000000008,0.023385999999999997
2015-04-19,500,0.14049400000000006,0.04279800000000002
2015-04-20,500,0.13567800000000027,0.024028
2015-04-21,500,0.15455399999999986,0.018496
2015-04-22,500,0.12566800000000014,0.043558000000000006
2015-04-23,500,0.11650400000000016,0.03692999999999997
2015-04-24,500,0.13490400000000002,0.024354
2015-04-25,500,0.12584800000000018,0.03808199999999999
2015-04-26,500,0.11551600000000013,0.04220200000000001
2015-04-27,500,0.09812800000000006,0.03037600000000001
2015-04-28,500,0.11980200000000014,0.03844600000000001
2015-04-29,500,0.10217600000000009,0.024044000000000006
2015-04-30,500,0.12561600000000014,0.016932000000000003
2015-05-01,518,0.15850000000000009,0.02889189189189189
2015-05-02,500,0.12776600000000002,0.02443
2015-05-03,518,0.11507528957528969,0.027092664092664098
2015-05-04,500,0.1115020000000001,0.028639999999999992
2015-05-05,500,0.16508399999999984,0.027526000000000002
2015-05-06,500,0.1536520000000001,0.032496000000000004
2015-05-07,500,0.12956000000000015,0.031002000000000005
2015-05-08,500,0.13956600000000002,0.024550000000000002
2015-05-09,517,0.15342940038684727,0.036154738878143106
2015-05-10,500,0.11854600000000019,0.04503199999999999
2015-05-11,500,0.12427000000000012,0.03655200000000001
2015-05-12,500,0.16403800000000004,0.037349999999999994
2015-05-13,520,0.14452884615384615,0.0418
2015-05-14,500,0.1592040000000002,0.031813999999999995
2015-05-15,500,0.13570200000000013,0.030194000000000006
2015-05-16,500,0.10304400000000004,0.03734
2015-05-17,500,0.13991599999999998,0.04126799999999998
2015-05-18,500,0.12611200000000022,0.025199999999999997
2015-05-19,500,0.12222800000000016,0.020414000000000005
2015-05-20,500,0.09432400000000003,0.035965999999999984
2015-05-21,500,0.12625200000000014,0.03718599999999999
2015-05-22,500,0.13877400000000004,0.031244000000000008
2015-05-23,500,0.16036999999999996,0.038142
2015-05-24,1017,0.14126843657817117,0.03987512291052117
2015-05-25,1030,0.11300873786407763,0.03683883495145632
2015-05-26,1008,0.11946230158730144,0.027759920634920644
2015-05-27,1013,0.1285765054294175,0.04035044422507403
2015-05-28,1000,0.134272,0.02807200000000001
2015-05-29,1000,0.1430999999999999,0.028007000000000015
2015-05-30,1000,0.1430309999999998,0.04630699999999999
2015-05-31,1026,0.1453752436647172,0.06687816764132547
2015-06-01,1018,0.09965225933202371,0.053169941060903766
2015-06-02,1000,0.13114700000000012,0.06407200000000002
2015-06-03,1000,0.13345100000000001,0.05663599999999999
2015-06-04,1000,0.13858699999999982,0.05277400000000001
2015-06-05,1017,0.10258800393313668,0.053022615535889855
2015-06-06,1000,0.1645379999999998,0.06228500000000008
2015-06-07,1000,0.17089799999999983,0.06977099999999999
2015-06-08,1016,0.16136614173228325,0.060951771653543325
2015-06-09,1014,0.14789053254437853,0.06783234714003944
2015-06-10,1000,0.17548199999999972,0.06383899999999998
2015-06-11,1000,0.1324140000000002,0.05666499999999998
2015-06-12,1000,0.1321380000000001,0.06270999999999999
2015-06-13,1000,0.12732100000000005,0.05529600000000001
2015-06-14,1000,0.1698789999999996,0.06538400000000001
2015-06-15,999,0.1424584584584584,0.052487487487487446
2015-06-16,1003,0.1319780658025924,0.05318245264207381
2015-06-17,1031,0.12015421920465583,0.04341416100872937
2015-06-18,1005,0.10794029850746259,0.0570646766169155
2015-06-19,1000,0.12293800000000012,0.06046800000000005
2015-06-20,1000,0.15656599999999962,0.061660000000000034
2015-06-21,640,0.14870624999999985,0.0679765625
2015-06-22,500,0.12959599999999985,0.06023400000000005
2015-06-23,500,0.0919059999999999,0.05581000000000013
2015-06-24,500,0.1243319999999998,0.08601799999999998
2015-06-25,500,0.11609799999999983,0.12130600000000004
2015-06-26,500,0.14934399999999992,0.06523600000000003
2015-06-27,516,0.11659689922480597,0.05480813953488375
2015-06-28,518,0.16952316602316608,0.06824710424710428
2015-06-29,500,0.1505139999999999,0.05341200000000003
2015-06-30,500,0.1307999999999999,0.08151599999999999
2015-07-01,500,0.11351599999999987,0.09918600000000008
2015-07-02,500,0.150186,0.07471
2015-07-03,519,0.12270520231213862,0.05928516377649326
2015-07-04,518,0.10302509652509641,0.06241891891891893
2015-07-05,500,0.16482200000000005,0.06787600000000002
2015-07-06,518,0.11636293436293423,0.06616602316602317
2015-07-07,537,0.13308007448789552,0.06232960893854748
2015-07-08,518,0.13015444015444008,0.08766988416988418
2015-07-09,519,0.11885163776493245,0.049564547206165724
2015-07-10,500,0.10825199999999997,0.04837800000000002
2015-07-11,516,0.14201937984496113,0.055932170542635676
2015-07-12,500,0.11950799999999993,0.052184
2015-07-13,507,0.10133530571992098,0.05921893491124263
2015-07-14,500,0.10770199999999999,0.05851800000000003
2015-07-15,169,0.055757396449704164,0.08692307692307687
2015-07-16,500,0.13593599999999992,0.08133000000000004
2015-07-17,500,0.1382479999999998,0.052142000000000015
2015-07-19,500,0.12799199999999997,0.047791999999999994
2015-07-20,504,0.1645674603174604,0.03664087301587303
2015-07-21,500,0.0982579999999999,0.04740000000000002
2015-07-22,505,0.16798811881188144,0.03804158415841584
2015-07-23,500,0.1253399999999998,0.05792600000000001
2015-07-24,500,0.13578799999999988,0.08133000000000003
2015-07-25,500,0.14151199999999992,0.04332800000000003
2015-07-26,105,0.14704761904761907,0.05312380952380954
2015-07-27,500,0.14374599999999982,0.06099600000000001
2015-07-28,421,0.1344655581947745,0.04629216152019004
2015-07-29,500,0.14114399999999988,0.06656800000000006
2015-07-30,208,0.15077884615384624,0.06375
2015-07-31,520,0.14468076923076914,0.05762500000000003
2015-08-01,519,0.07354335260115609,0.18663005780346778
2015-08-02,500,0.09440399999999996,0.08429400000000002
2015-08-03,516,0.07431201550387596,0.09764922480620163
2015-08-04,500,0.12308999999999985,0.06118600000000001
2015-08-05,500,0.12648199999999993,0.049066000000000026
2015-08-06,500,0.12886599999999987,0.04800400000000002
2015-08-07,500,0.15712400000000043,0.04229200000000001
2015-08-08,500,0.1744660000000004,0.049414000000000007
2015-08-09,500,0.16878199999999985,0.03993200000000001
2015-08-10,518,0.15344401544401515,0.03964864864864865
2015-08-11,500,0.16093999999999978,0.05313200000000004
2015-08-12,500,0.13685600000000053,0.028405999999999997
2015-08-13,415,0.09433734939759036,0.07368433734939764
2015-08-14,518,0.09443822393822394,0.06630308880308883
2015-08-15,500,0.1943320000000005,0.08394200000000003
2015-08-16,509,0.17024754420432256,0.07130451866404718
2015-08-17,500,0.14931999999999973,0.06488200000000002
2015-08-18,500,0.11691399999999987,0.07385400000000003
2015-08-19,500,0.1689960000000004,0.08638799999999998
2015-08-20,500,0.15220399999999978,0.07294799999999999
2015-08-21,500,0.12894800000000026,0.07028600000000003
2015-08-22,500,0.17527399999999954,0.022232000000000002
2015-08-23,500,0.14830800000000002,0.064162
2015-08-24,500,0.15928400000000004,0.041696
2015-08-25,516,0.15309689922480632,0.055036821705426314
2015-08-26,500,0.18707799999999983,0.02450400000000001
2015-08-27,537,0.15244878957169447,0.024562383612662945
2015-08-28,500,0.1625959999999999,0.029663999999999996
2015-08-29,514,0.17710894941634203,0.023429961089494147
2015-08-30,514,0.18564007782101116,0.02135603112840467
2015-08-31,500,0.15549999999999992,0.03610000000000001
2015-09-01,500,0.13638600000000015,0.02735999999999996
2015-09-02,500,0.156202,0.044226000000000015
2015-09-03,518,0.17511389961389948,0.028204633204633196
2015-09-04,500,0.19014999999999985,0.021849999999999994
2015-09-05,515,0.18817087378640776,0.01478058252427185
2015-09-06,500,0.1892459999999998,0.020778000000000005
2015-09-07,500,0.18890399999999943,0.023848
2015-09-08,516,0.1677674418604648,0.02628682170542635
2015-09-09,500,0.14786600000000016,0.03386799999999999
2015-09-10,514,0.1636147859922176,0.032536964980544765
2015-09-11,509,0.13867779960707277,0.049053045186640505
2015-09-12,500,0.18315999999999963,0.05249800000000001
2015-09-13,518,0.17243050193050183,0.034708494208494214
2015-09-14,518,0.18047490347490322,0.01891119691119691
2015-09-15,517,0.1761392649903285,0.025574468085106387
2015-09-16,517,0.16537717601547364,0.03363442940038687
2015-09-17,518,0.1730482625482623,0.023669884169884175
2015-09-18,517,0.15135009671179886,0.031216634429400394
2015-09-19,500,0.18520599999999954,0.023074000000000008
2015-09-20,514,0.15603112840466915,0.018406614785992217
2015-09-21,500,0.14268200000000017,0.027470000000000005
2015-09-22,518,0.16298069498069495,0.03886100386100386
2015-09-23,519,0.15278420038535656,0.031832369942196535
2015-09-24,518,0.16793629343629313,0.022036679536679538
2015-09-25,500,0.1509440000000001,0.01827
2015-09-26,519,0.19430250481695535,0.055254335260115604
2015-09-27,500,0.17619399999999982,0.025569999999999996
2015-09-28,500,0.1576,0.025478000000000004
2015-09-29,500,0.1464420000000001,0.041045999999999985
2015-09-30,500,0.13818600000000017,0.030062000000000005
2015-10-01,500,0.1450720000000001,0.030082
2015-10-02,500,0.17772999999999975,0.03525400000000001
2015-10-03,518,0.19615830115830107,0.01819111969111969
2015-10-04,500,0.180026,0.027561999999999996
2015-10-05,515,0.14952038834951462,0.026867961165048544
2015-10-06,518,0.16399999999999976,0.023003861003861006
2015-10-07,516,0.16505038759689908,0.019937984496124033
2015-10-08,500,0.1709439999999998,0.023892000000000004
2015-10-09,500,0.17968999999999988,0.029356000000000004
2015-10-10,500,0.20290799999999978,0.029942
2015-10-11,500,0.17480399999999965,0.040424
2015-10-12,500,0.17313599999999996,0.025649999999999996
2015-10-13,500,0.15882599999999994,0.016428
2015-10-14,518,0.16568532818532794,0.028212355212355225
2015-10-15,515,0.16409320388349494,0.01435728155339806
2015-10-16,519,0.14833718689788042,0.012456647398843931
2015-10-17,500,0.18002199999999963,0.021254000000000006
2015-10-18,500,0.14063800000000026,0.012902
2015-10-19,500,0.14917600000000011,0.014092
2015-10-20,513,0.15474853801169572,0.022070175438596486
2015-10-21,513,0.10841520467836266,0.10883430799220269
2015-10-22,512,0.1366406250000001,0.012191406250000002
2015-10-23,519,0.13334296724470135,0.025023121387283246
2015-10-24,506,0.15226284584980235,0.02947826086956525
2015-10-25,512,0.15969921874999998,0.04215039062500002
2015-10-26,500,0.16313999999999992,0.016045999999999998
2015-10-27,506,0.1296778656126484,0.02791501976284586
2015-10-28,500,0.11855200000000016,0.021454000000000004
2015-10-29,500,0.13087600000000035,0.021400000000000002
2015-10-30,519,0.15365703275529877,0.023558766859344896
2015-10-31,500,0.17981800000000003,0.018876
2015-11-01,500,0.160074,0.010603999999999999
2015-11-02,500,0.12275399999999996,0.04335600000000001
2015-11-03,518,0.1340366795366795,0.02146718146718147
2015-11-04,516,0.1690368217054265,0.017796511627906974
2015-11-05,518,0.12528378378378371,0.033708494208494214
2015-11-06,500,0.13432999999999998,0.04645000000000001
2015-11-07,500,0.14886999999999995,0.014145999999999997
2015-11-08,519,0.16189210019267816,0.03013872832369941
2015-11-09,500,0.16358599999999993,0.018855999999999998
2015-11-10,518,0.22318725868725836,0.018723938223938225
2015-11-11,500,0.13873400000000008,0.036109999999999996
2015-11-12,500,0.14827600000000002,0.010374000000000001
2015-11-13,500,0.1489,0.020824000000000002
2015-11-14,500,0.14292799999999997,0.014604000000000002
2015-11-15,500,0.12785999999999995,0.018445999999999997
2015-11-16,500,0.12605799999999986,0.026402000000000005
2015-11-17,508,0.11209448818897637,0.028068897637795267
2015-11-18,500,0.142552,0.024505999999999993
2015-11-19,500,0.11148400000000007,0.029619999999999997
2015-11-20,500,0.11133799999999983,0.06642999999999998
2015-11-21,501,0.113758483033932,0.04051896207584829
2015-11-22,518,0.10346138996139001,0.03966795366795366
2015-11-23,500,0.100346,0.037008
2015-11-24,509,0.1575383104125735,0.028711198428290757
2015-11-25,500,0.14661999999999986,0.03345399999999999
2015-11-26,500,0.15492999999999985,0.022996000000000003
2015-11-27,500,0.13626399999999997,0.016536
2015-11-28,500,0.13926599999999983,0.018698
2015-11-29,500,0.1453959999999999,0.025136
2015-11-30,514,0.14252723735408562,0.024591439688715952
2015-12-01,500,0.1487420000000001,0.03317400000000001
2015-12-02,500,0.124938,0.03349199999999999
2015-12-03,500,0.13796399999999998,0.03443000000000001
2015-12-04,500,0.17746399999999996,0.017676
2015-12-05,500,0.16726600000000005,0.025199999999999997
2015-12-06,500,0.1793259999999999,0.02136400000000001
2015-12-07,500,0.16609799999999988,0.021210000000000003
2015-12-08,500,0.1498499999999998,0.03889799999999999
2015-12-09,500,0.027812000000000003,0.018028
2015-12-10,500,0.117078,0.03675200000000001
2015-12-11,500,0.12160399999999996,0.049131999999999953
2015-12-12,500,0.1544699999999998,0.024626000000000012
2015-12-13,500,0.11385999999999998,0.042103999999999975
2015-12-14,500,0.10425399999999997,0.021848000000000006
2015-12-15,500,0.09362000000000005,0.029901999999999988
2015-12-16,500,0.16269799999999993,0.018728
2015-12-17,500,0.1354379999999999,0.03896
2015-12-18,500,0.17143799999999976,0.023255999999999992
2015-12-19,500,0.15519599999999978,0.024470000000000002
2015-12-20,500,0.1635759999999998,0.022650000000000007
2015-12-21,500,0.16409199999999993,0.026440000000000012
2015-12-22,500,0.14565399999999987,0.028019999999999996
2015-12-23,499,0.10170941883767537,0.024426853707414837
2015-12-24,500,0.1774079999999997,0.02266
2015-12-25,500,0.12918800000000003,0.013700000000000002
2015-12-26,500,0.1662340000000005,0.016778
2015-12-27,500,0.18261399999999978,0.02820799999999999
2015-12-28,500,0.15357800000000002,0.015358000000000002
2015-12-29,500,0.1481059999999999,0.023731999999999996
2015-12-30,500,0.11450400000000005,0.04946199999999993
2015-12-31,508,0.1296555118110236,0.01362204724409449
2016-01-01,517,0.16323404255319138,0.030953578336557066
2016-01-02,500,0.15118199999999984,0.019548
2016-01-03,500,0.16250599999999996,0.031785999999999995
2016-01-04,500,0.19343399999999986,0.027931999999999995
2016-01-05,500,0.13268799999999994,0.023920000000000004
2016-01-06,501,0.15382235528942104,0.03202195608782435
2016-01-07,500,0.16634399999999988,0.023532000000000004
2016-01-08,519,0.1288400770712909,0.05242581888246632
2016-01-09,500,0.15540999999999977,0.015746000000000003
2016-01-10,519,0.19266859344894025,0.029323699421965332
2016-01-11,500,0.1493400000000001,0.025680000000000005
2016-01-12,500,0.16303799999999985,0.024522000000000002
2016-01-13,500,0.18033199999999974,0.021050000000000006
2016-01-14,500,0.027729999999999987,0.009974
2016-01-15,500,0.11871000000000005,0.11567000000000009
2016-01-16,500,0.14928999999999978,0.06171800000000001
2016-01-17,500,0.13263999999999995,0.06863800000000005
2016-01-18,518,0.11035328185328179,0.052299227799227806
2016-01-19,500,0.12070999999999991,0.134788
2016-01-20,500,0.12452600000000011,0.06575200000000002
2016-01-21,500,0.12172000000000001,0.05079599999999999
2016-01-22,500,0.12026800000000011,0.033058
2016-01-23,500,0.135614,0.03400000000000001
2016-01-24,500,0.147882,0.043856000000000006
2016-01-25,500,0.13880400000000004,0.038378
2016-01-26,499,0.11988176352705418,0.02787174348697395
2016-01-27,499,0.13793186372745478,0.030585170340681377
2016-01-28,500,0.16954399999999958,0.032985999999999994
2016-01-29,519,0.1445741811175337,0.051086705202312156
2016-01-30,519,0.15197109826589575,0.04070134874759153
2016-01-31,500,0.1783859999999998,0.05737000000000002
2016-02-01,500,0.12859399999999996,0.053368
2016-02-02,514,0.13030350194552526,0.03885603112840469
2016-02-03,500,0.11582599999999998,0.04415000000000002
2016-02-04,500,0.09348799999999997,0.031047999999999992
2016-02-05,500,0.143086,0.027573999999999994
2016-02-06,500,0.15859799999999974,0.040561999999999994
2016-02-07,500,0.09741600000000002,0.058276000000000015
2016-02-08,500,0.10967599999999987,0.04033999999999999
2016-02-09,500,0.1071959999999999,0.05112
2016-02-10,500,0.11878599999999995,0.03980600000000002
2016-02-11,500,0.115408,0.055832000000000014
2016-02-12,500,0.13664599999999988,0.039220000000000005
2016-02-13,500,0.20261599999999982,0.045264000000000006
2016-02-14,500,0.16431999999999983,0.040794000000000004
2016-02-15,500,0.11637799999999998,0.06436800000000001
2016-02-16,500,0.11379399999999987,0.04130199999999997
2016-02-17,500,0.16277200000000008,0.03961399999999997
2016-02-18,500,0.13474999999999987,0.031634
2016-02-19,509,0.151966601178782,0.08742829076620819
2016-02-20,500,0.16690200000000024,0.03287
2016-02-21,500,0.16101799999999988,0.036833999999999985
2016-02-22,500,0.14344000000000015,0.018083999999999996
2016-02-23,500,0.15857800000000016,0.033352000000000014
2016-02-24,500,0.13304000000000002,0.02401600000000001
2016-02-25,500,0.15897800000000012,0.026147999999999994
2016-02-26,500,0.14242799999999992,0.023396000000000004
2016-02-27,500,0.18741999999999986,0.014114000000000003
2016-02-28,500,0.18508,0.020338000000000005
2016-02-29,500,0.14535399999999982,0.032804
2016-03-01,500,0.15062199999999987,0.023306
2016-03-02,500,0.17333400000000002,0.03736199999999999
2016-03-03,512,0.13440039062499992,0.021763671875000005
2016-03-04,500,0.15529400000000018,0.042304000000000015
2016-03-05,510,0.14465294117647073,0.04773725490196077
2016-03-06,500,0.20319599999999996,0.03498800000000001
2016-03-07,500,0.17119799999999993,0.03889
2016-03-08,500,0.1801460000000001,0.030080000000000013
2016-03-09,500,0.17298599999999992,0.016689999999999997
2016-03-10,500,0.15813000000000016,0.050526000000000015
2016-03-11,500,0.16238600000000006,0.031201999999999987
2016-03-12,500,0.1700040000000001,0.03415799999999999
2016-03-13,500,0.16035,0.029213999999999997
2016-03-14,500,0.14751600000000004,0.07047400000000001
2016-03-15,500,0.19187800000000022,0.04134399999999999
2016-03-16,500,0.18316799999999994,0.025203999999999994
2016-03-17,500,0.16224600000000006,0.024738
2016-03-18,500,0.16134400000000015,0.029444000000000005
2016-03-19,500,0.177376,0.0237
2016-03-20,518,0.1730038610038612,0.06306949806949808
2016-03-21,500,0.12955800000000006,0.031097999999999994
2016-03-22,500,0.16643799999999992,0.024794000000000004
2016-03-23,500,0.12999600000000017,0.030556000000000017
2016-03-24,500,0.17987799999999993,0.038564
2016-03-25,500,0.17191199999999987,0.04112400000000001
2016-03-26,500,0.18650999999999995,0.020936
2016-03-27,518,0.1314459459459459,0.03152509652509653
2016-03-28,500,0.15233800000000003,0.019242
2016-03-29,500,0.09655399999999996,0.04697600000000001
2016-03-30,500,0.12468800000000002,0.04776800000000001
2016-03-31,500,0.13001000000000013,0.031648
2016-04-01,500,0.13630600000000015,0.030992000000000006
2016-04-02,500,0.17178199999999996,0.032372
2016-04-03,515,0.1344970873786409,0.04160388349514562
2016-04-04,519,0.12276300578034684,0.023612716763005775
2016-04-05,500,0.139212,0.03575200000000002
2016-04-06,513,0.1333996101364523,0.03287329434697857
2016-04-07,500,0.14529000000000006,0.026546
2016-04-08,500,0.15405599999999997,0.03678200000000001
2016-04-09,500,0.16274799999999978,0.019837999999999998
2016-04-10,514,0.18378015564202319,0.02877821011673152
2016-04-11,500,0.10664600000000003,0.03618199999999999
2016-04-12,500,0.09739000000000002,0.06473200000000004
2016-04-13,500,0.10790000000000005,0.040942000000000006
2016-04-14,500,0.12420800000000007,0.04410800000000001
2016-04-15,500,0.1390580000000001,0.031220000000000008
2016-04-16,500,0.1526740000000001,0.03623799999999999
2016-04-17,500,0.16625599999999988,0.024376000000000002
2016-04-18,500,0.14550800000000016,0.02490000000000001
2016-04-19,514,0.1702392996108947,0.04272568093385214
2016-04-20,514,0.1410408560311285,0.04315369649805448
2016-04-21,500,0.11315600000000012,0.02773400000000001
2016-04-22,500,0.12691399999999986,0.03447599999999999
2016-04-23,500,0.14120600000000008,0.029256000000000004
2016-04-24,500,0.11724999999999995,0.027077999999999998
2016-04-25,500,0.14221000000000011,0.03356
2016-04-26,500,0.12060000000000001,0.046866000000000005
2016-04-27,500,0.13202000000000008,0.020734
2016-04-28,500,0.14276799999999992,0.021884
2016-04-29,500,0.17893599999999998,0.022386000000000003
2016-04-30,500,0.175656,0.022436
2016-05-01,518,0.17022779922779918,0.03127799227799227
2016-05-02,519,0.054308285163776476,0.030177263969171482
2016-05-03,518,0.10342277992277997,0.03597104247104246
2016-05-04,500,0.17045600000000016,0.023902
2016-05-05,500,0.10495400000000003,0.031687999999999994
2016-05-06,500,0.149682,0.03622000000000001
2016-05-07,500,0.1683320000000001,0.029822
2016-05-08,519,0.1660693641618495,0.04814836223506744
2016-05-09,500,0.1408600000000001,0.04153200000000001
2016-05-10,500,0.19856399999999988,0.024141999999999997
2016-05-11,500,0.16901799999999995,0.027184000000000007
2016-05-12,500,0.17288800000000004,0.024676
2016-05-13,516,0.16399031007751935,0.032916666666666664
2016-05-14,500,0.17017599999999994,0.027968
2016-05-15,500,0.18117799999999987,0.022708
2016-05-16,500,0.12275000000000014,0.06577400000000001
2016-05-17,500,0.14263600000000007,0.02293799999999999
2016-05-18,500,0.16452399999999998,0.04172999999999999
2016-05-19,500,0.13152600000000014,0.032026000000000006
2016-05-20,519,0.1244836223506745,0.057183044315992304
2016-05-21,500,0.205604,0.028062000000000007
2016-05-22,512,0.13339453125000014,0.032308593749999996
2016-05-23,500,0.13703400000000016,0.059454
2016-05-24,500,0.16977600000000007,0.02696000000000001
2016-05-25,500,0.1148020000000001,0.022431999999999997
2016-05-26,500,0.15321399999999996,0.052905999999999995
2016-05-27,518,0.11549613899613906,0.02800579150579151
2016-05-28,500,0.16857000000000005,0.03561
2016-05-29,513,0.16422027290448338,0.03656140350877192
2016-05-30,500,0.10641800000000005,0.027417999999999994
2016-05-31,516,0.10989728682170553,0.03689147286821705
2016-06-01,500,0.09959800000000002,0.040038
2016-06-02,517,0.10915860735009673,0.03591489361702126
2016-06-03,500,0.11840600000000007,0.03255199999999999
2016-06-04,519,0.15133526011560677,0.024539499036608865
2016-06-05,514,0.15748638132295714,0.03111284046692607
2016-06-06,514,0.17323735408560303,0.031540856031128404
2016-06-07,500,0.1556179999999998,0.031892000000000004
2016-06-08,500,0.1386259999999999,0.03202600000000002
2016-06-09,500,0.13783399999999993,0.039368000000000014
2016-06-10,519,0.08766473988439309,0.034242774566474
2016-06-11,517,0.16319148936170194,0.02640618955512573
2016-06-12,517,0.14677369439071558,0.028228239845261127
2016-06-13,500,0.10370000000000004,0.022754
2016-06-14,500,0.10776800000000007,0.05047999999999999
2016-06-15,517,0.1468007736943907,0.024413926499032873
2016-06-16,517,0.14474274661508688,0.03541586073500968
2016-06-17,519,0.13818689788053948,0.03574373795761079
2016-06-18,500,0.17301799999999987,0.03951199999999998
2016-06-19,518,0.17286486486486485,0.03462934362934363
2016-06-20,500,0.1595399999999998,0.032706
2016-06-21,519,0.11769556840077053,0.02149518304431599
2016-06-22,518,0.13392857142857137,0.043976833976833975
2016-06-23,517,0.18304642166344284,0.029545454545454552
2016-06-24,517,0.09258800773694388,0.07135009671179883
2016-06-25,518,0.17689575289575277,0.0371949806949807
2016-06-26,500,0.1441819999999998,0.015328000000000003
2016-06-27,515,0.13613786407767,0.03732427184466019
2016-06-28,514,0.15935797665369628,0.03916147859922178
2016-06-29,509,0.1329410609037327,0.04106876227897838
2016-06-30,500,0.16213399999999975,0.024036000000000002
2016-07-01,500,0.1302279999999998,0.03638199999999997
2016-07-02,500,0.15458599999999972,0.05011200000000004
2016-07-03,503,0.1526441351888669,0.03576739562624254
2016-07-04,511,0.14205870841487261,0.04731506849315071
2016-07-05,511,0.16293346379647786,0.01344031311154599
2016-07-06,518,0.1264749034749041,0.015411196911196912
2016-07-07,516,0.09274999999999992,0.05030620155038759
2016-07-08,500,0.181136,0.015652000000000003
2016-07-09,511,0.030632093933463802,0.011816046966731901
2016-07-10,500,0.13690000000000005,0.04481400000000002
2016-07-11,519,0.11576107899807316,0.03587668593448941
2016-07-12,500,0.13685599999999998,0.04729399999999997
2016-07-13,500,0.08217599999999999,0.022622
2016-07-14,500,0.13029200000000002,0.033152
2016-07-15,508,0.10212401574803144,0.023718503937007866
2016-07-16,500,0.17551799999999995,0.028874000000000018
2016-07-17,500,0.10855399999999993,0.04419999999999997
2016-07-18,500,0.10712800000000001,0.04052999999999998
2016-07-19,517,0.22981624758220526,0.019955512572533845
2016-07-20,512,0.12094921875000003,0.03894921874999995
2016-07-21,500,0.12120799999999998,0.04063
2016-07-22,500,0.10101399999999991,0.07668599999999999
2016-07-23,511,0.11646183953033268,0.04265166340508806
2016-07-24,500,0.09337599999999995,0.08861400000000001
2016-07-25,517,0.09832882011605418,0.04475628626692457
2016-07-26,500,0.08364400000000007,0.034052000000000006
2016-07-27,518,0.09821235521235519,0.038932432432432426
2016-07-28,512,0.042884765624999995,0.015595703125000002
2016-07-29,500,0.08030599999999999,0.036274
2016-07-30,499,0.08188977955911819,0.0352625250501002
2016-07-31,500,0.08492999999999996,0.061327999999999994
2016-08-01,385,0.1092675324675325,0.02816103896103898
2016-08-02,501,0.0799600798403193,0.026087824351297396
2016-08-03,518,0.1180965250965251,0.10850579150579152
2016-08-04,500,0.075086,0.07705000000000001
2016-08-05,518,0.09258494208494208,0.0643262548262548
2016-08-06,500,0.08552199999999995,0.05178199999999999
2016-08-07,200,0.092415,0.06945499999999998
2016-08-08,500,0.07396200000000001,0.08013999999999992
2016-08-09,500,0.079154,0.08133399999999999
2016-08-10,499,0.11787775551102213,0.031368737474949886
2016-08-11,500,0.10133800000000004,0.038728000000000005
2016-08-12,514,0.07524902723735409,0.025017509727626466
2016-08-13,12,0.143,0.0
2016-08-14,512,0.08363476562500002,0.01445703125
2016-08-15,503,0.07783300198807161,0.016210735586481118
2016-08-16,500,0.07955600000000006,0.08706799999999995
2016-08-17,500,0.09505999999999999,0.024768000000000005
2016-08-18,500,0.07010599999999999,0.06849599999999995
2016-08-19,500,0.09052999999999989,0.054891999999999934
2016-08-20,500,0.13593599999999992,0.038990000000000004
2016-08-21,500,0.10585200000000004,0.04189999999999999
2016-08-22,376,0.08670212765957451,0.0333590425531915
2016-08-23,500,0.11741400000000005,0.025070000000000005
2016-08-24,517,0.09157446808510643,0.03361315280464214
2016-08-25,519,0.1415028901734103,0.025206165703275527
2016-08-26,516,0.09957170542635654,0.05441472868217054
2016-08-27,518,0.20166023166023117,0.05718146718146718
2016-08-28,500,0.08290400000000003,0.025156000000000008
2016-08-29,500,0.10727399999999991,0.021504000000000006
2016-08-30,500,0.121942,0.03707199999999999
2016-08-31,500,0.14915599999999982,0.031633999999999975
2016-09-01,519,0.09381888246628138,0.04199036608863198
2016-09-02,515,0.17548543689320412,0.027341747572815555
2016-09-03,500,0.10524399999999984,0.05121800000000007
2016-09-04,518,0.11471235521235515,0.02981081081081081
2016-09-05,500,0.11923599999999986,0.022405999999999995
2016-09-06,500,0.1397360000000002,0.05393200000000002
2016-09-07,500,0.07832800000000005,0.030591999999999998
2016-09-08,515,0.14366601941747564,0.03492233009708737
2016-09-09,500,0.16840799999999975,0.04293399999999999
2016-09-10,514,0.19289688715953315,0.033914396887159526
2016-09-11,500,0.13642999999999994,0.03478400000000001
2016-09-12,518,0.16023359073359056,0.02502702702702703
2016-09-13,500,0.14726999999999998,0.034936
2016-09-14,511,0.11601565557729941,0.029651663405088062
2016-09-15,500,0.13256800000000019,0.027738
2016-09-16,519,0.11944894026974948,0.0376281310211946
2016-09-17,500,0.12939999999999993,0.02979
2016-09-18,518,0.16011776061776065,0.041306949806949864
